alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00001721,TR00172816,59,Location Mismatch,Resolved,2025-10-16 17:20:40,Balveer Bumb,EMP00000079,2025-11-14,2026-07-25 05:53:13.618750,,Fraud Detection System
ALR00001722,TR00006667,49,High Transaction Amount,Resolved,2019-08-22 23:49:15,Gaurang Murty,EMP00000264,2019-09-08,2026-07-25 05:53:13.619748,,Fraud Detection System
ALR00001723,TR00119210,40,Velocity Check Failed,Resolved,2022-04-03 20:48:33,Nakul Sarma,EMP00000089,2022-04-13,2026-07-25 05:53:13.620749,,Fraud Detection System
ALR00001724,TR00242111,71,Blacklisted Merchant,Under Investigation,2023-04-16 17:48:28,Oni Dubey,EMP00000346,,2026-07-25 05:53:13.621752,,Fraud Detection System
ALR00001725,TR00197225,1,High Transaction Amount,Closed,2024-02-28 02:51:37,Sudiksha Aggarwal,EMP00000031,2024-03-08,2026-07-25 05:53:13.622748,,Fraud Detection System
ALR00001726,TR00195425,93,Location Mismatch,Resolved,2021-11-16 18:10:25,Dipta Sarin,EMP00000122,2021-11-28,2026-07-25 05:53:13.623759,,Fraud Detection System
ALR00001727,TR00145143,5,Blacklisted Merchant,Under Investigation,2018-05-14 20:30:20,Ekansh Keer,EMP00000077,,2026-07-25 05:53:13.624770,,Fraud Detection System
ALR00001728,TR00181309,52,Location Mismatch,False Positive,2023-03-25 00:28:43,Indira Misra,EMP00000166,2023-03-31,2026-07-25 05:53:13.625775,,Fraud Detection System
ALR00001729,TR00146657,60,High Transaction Amount,Resolved,2026-05-23 14:07:27,Jyoti Solanki,EMP00000213,2026-05-27,2026-07-25 05:53:13.626770,,Fraud Detection System
ALR00001730,TR00042669,14,High Transaction Amount,False Positive,2026-04-18 02:09:47,Ekaja Zachariah,EMP00000158,2026-04-19,2026-07-25 05:53:13.627770,,Fraud Detection System
ALR00001731,TR00158080,20,Card Not Present,False Positive,2024-12-18 21:57:41,Hritik Kaur,EMP00000338,2025-01-01,2026-07-25 05:53:13.628770,,Fraud Detection System
ALR00001732,TR00155891,5,Multiple Failed Attempts,Resolved,2019-03-03 15:33:00,Banjeet Balasubramanian,EMP00000182,2019-03-24,2026-07-25 05:53:13.629776,,Fraud Detection System
ALR00001733,TR00211226,34,High Transaction Amount,Resolved,2007-09-27 11:01:39,Devansh Rajan,EMP00000026,2007-09-28,2026-07-25 05:53:13.630774,,Fraud Detection System
ALR00001734,TR00036792,2,High Transaction Amount,Closed,2019-05-29 11:09:22,Devansh Sachdeva,EMP00000161,2019-06-26,2026-07-25 05:53:13.631770,,Fraud Detection System
ALR00001735,TR00170858,21,Unusual Spending Pattern,Open,2025-04-27 20:02:38,,,,2026-07-25 05:53:13.632770,,Fraud Detection System
ALR00001736,TR00008036,10,Multiple Failed Attempts,Resolved,2021-03-09 06:33:40,Balveer Bumb,EMP00000079,2021-03-26,2026-07-25 05:53:13.634749,,Fraud Detection System
ALR00001737,TR00237255,9,Card Not Present,Resolved,2026-01-15 14:39:29,Jagdish Koshy,EMP00000078,2026-01-21,2026-07-25 05:53:13.635753,,Fraud Detection System
ALR00001738,TR00027567,83,Unusual Spending Pattern,Resolved,2015-04-08 21:21:51,Nicholas Goel,EMP00000108,2015-04-12,2026-07-25 05:53:13.636758,,Fraud Detection System
ALR00001739,TR00004772,47,Blacklisted Merchant,Resolved,2022-09-25 03:36:36,Jyoti Solanki,EMP00000213,2022-10-09,2026-07-25 05:53:13.638754,,Fraud Detection System
ALR00001740,TR00078760,80,Card Not Present,Resolved,2012-05-24 10:49:53,Oni Dubey,EMP00000346,2012-06-08,2026-07-25 05:53:13.639752,,Fraud Detection System
ALR00001741,TR00037777,18,Unusual Spending Pattern,Resolved,2024-05-19 00:50:17,Riya Pai,EMP00000314,2024-06-08,2026-07-25 05:53:13.640760,,Fraud Detection System
ALR00001742,TR00173487,77,Unusual Spending Pattern,Open,2024-08-09 03:58:24,,,,2026-07-25 05:53:13.641753,,Fraud Detection System
ALR00001743,TR00102979,4,High Transaction Amount,Resolved,2024-02-23 20:30:52,Nakul Sarma,EMP00000089,2024-03-02,2026-07-25 05:53:13.643751,,Fraud Detection System
ALR00001744,TR00195043,13,Velocity Check Failed,Closed,2021-01-24 17:58:35,Zayan Behl,EMP00000096,2021-02-02,2026-07-25 05:53:13.644752,,Fraud Detection System
ALR00001745,TR00230643,50,Multiple Failed Attempts,False Positive,2026-05-25 16:25:41,Balendra Pingle,EMP00000102,2026-05-31,2026-07-25 05:53:13.645753,,Fraud Detection System
ALR00001746,TR00219221,67,Location Mismatch,False Positive,2009-10-17 07:45:30,Aditya Shanker,EMP00000084,2009-11-12,2026-07-25 05:53:13.647751,,Fraud Detection System
ALR00001747,TR00185016,60,Multiple Failed Attempts,False Positive,2019-10-23 09:55:49,Prisha Andra,EMP00000100,2019-11-09,2026-07-25 05:53:13.648752,,Fraud Detection System
ALR00001748,TR00016075,77,Location Mismatch,False Positive,2025-10-28 07:59:04,Nakul Sarma,EMP00000089,2025-11-22,2026-07-25 05:53:13.649752,,Fraud Detection System
ALR00001749,TR00034387,86,Multiple Failed Attempts,Resolved,2025-08-26 17:05:25,Onveer Walla,EMP00000012,2025-09-19,2026-07-25 05:53:13.650751,,Fraud Detection System
ALR00001750,TR00051707,27,Multiple Failed Attempts,False Positive,2023-04-28 00:16:04,Lakshit Dora,EMP00000159,2023-05-11,2026-07-25 05:53:13.651767,,Fraud Detection System
ALR00001751,TR00081616,43,Multiple Failed Attempts,Resolved,2025-10-12 07:48:36,Lakshit Upadhyay,EMP00000023,2025-10-19,2026-07-25 05:53:13.652753,,Fraud Detection System
ALR00001752,TR00166332,47,High Transaction Amount,Resolved,2025-12-23 04:46:36,Gaurang Murty,EMP00000264,2026-01-04,2026-07-25 05:53:13.653763,,Fraud Detection System
ALR00001753,TR00131880,30,Unusual Spending Pattern,False Positive,2026-05-20 09:17:36,Aahana Pillay,EMP00000186,2026-06-12,2026-07-25 05:53:13.654752,,Fraud Detection System
ALR00001754,TR00078774,35,High Transaction Amount,Resolved,2021-11-27 04:53:29,Lakshit Dora,EMP00000159,2021-12-11,2026-07-25 05:53:13.655751,,Fraud Detection System
ALR00001755,TR00043281,32,Velocity Check Failed,Resolved,2024-02-17 23:54:10,Zayan Behl,EMP00000096,2024-03-04,2026-07-25 05:53:13.656751,,Fraud Detection System
ALR00001756,TR00228414,51,High Transaction Amount,Resolved,2026-06-18 10:49:16,Oni Dubey,EMP00000346,2026-06-23,2026-07-25 05:53:13.658752,,Fraud Detection System
ALR00001757,TR00085588,53,Multiple Failed Attempts,Open,2011-12-07 22:38:24,,,,2026-07-25 05:53:13.658752,,Fraud Detection System
ALR00001758,TR00088656,17,Blacklisted Merchant,Under Investigation,2014-04-20 13:30:34,Hritik Kaur,EMP00000338,,2026-07-25 05:53:13.659774,,Fraud Detection System
ALR00001759,TR00194194,61,High Transaction Amount,Resolved,2015-08-26 13:24:54,Nicholas Goel,EMP00000108,2015-09-17,2026-07-25 05:53:13.660783,,Fraud Detection System
ALR00001760,TR00181178,3,High Transaction Amount,Resolved,2024-05-18 01:48:16,Zayyan Bumb,EMP00000179,2024-05-21,2026-07-25 05:53:13.661804,,Fraud Detection System
ALR00001761,TR00161496,6,Location Mismatch,Resolved,2023-05-09 09:20:38,Onveer Walla,EMP00000012,2023-05-15,2026-07-25 05:53:13.662798,,Fraud Detection System
ALR00001762,TR00174223,52,Velocity Check Failed,Under Investigation,2024-06-14 14:44:31,Sudiksha Aggarwal,EMP00000031,,2026-07-25 05:53:13.663814,,Fraud Detection System
ALR00001763,TR00153478,68,Unusual Spending Pattern,Resolved,2014-12-09 17:22:36,Nakul Bhandari,EMP00000075,2014-12-19,2026-07-25 05:53:13.664752,,Fraud Detection System
ALR00001764,TR00047899,13,Location Mismatch,Under Investigation,2022-09-15 05:37:16,Nilima Nath,EMP00000260,,2026-07-25 05:53:13.665751,,Fraud Detection System
ALR00001765,TR00061501,63,High Transaction Amount,Resolved,2020-01-24 03:48:23,Yagnesh Shan,EMP00000279,2020-02-12,2026-07-25 05:53:13.666751,,Fraud Detection System
ALR00001766,TR00140165,89,Velocity Check Failed,Open,2013-08-02 10:50:59,,,,2026-07-25 05:53:13.667751,,Fraud Detection System
ALR00001767,TR00056133,77,Multiple Failed Attempts,Resolved,2018-07-09 12:02:17,Nakul Bhandari,EMP00000075,2018-08-05,2026-07-25 05:53:13.668750,,Fraud Detection System
ALR00001768,TR00243486,21,Velocity Check Failed,Under Investigation,2024-07-22 08:29:28,Alka Dewan,EMP00000020,,2026-07-25 05:53:13.669753,,Fraud Detection System
ALR00001769,TR00074696,53,Location Mismatch,Open,2023-10-25 22:12:50,,,,2026-07-25 05:53:13.670757,,Fraud Detection System
ALR00001770,TR00072420,75,Unusual Spending Pattern,Open,2015-01-19 13:50:06,,,,2026-07-25 05:53:13.670757,,Fraud Detection System
ALR00001771,TR00051700,55,Blacklisted Merchant,False Positive,2025-02-08 11:17:43,Devansh Rajan,EMP00000026,2025-02-25,2026-07-25 05:53:13.671757,,Fraud Detection System
ALR00001772,TR00177070,7,High Transaction Amount,Open,2026-03-05 04:11:52,,,,2026-07-25 05:53:13.672757,,Fraud Detection System
ALR00001773,TR00079581,49,Card Not Present,False Positive,2021-01-06 11:51:44,Aadhya Andra,EMP00000312,2021-01-10,2026-07-25 05:53:13.673752,,Fraud Detection System
ALR00001774,TR00087254,9,Card Not Present,Under Investigation,2012-08-24 01:51:30,Aahana Pillay,EMP00000186,,2026-07-25 05:53:13.674752,,Fraud Detection System
ALR00001775,TR00233725,80,Velocity Check Failed,Open,2023-07-03 12:19:21,,,,2026-07-25 05:53:13.674752,,Fraud Detection System
ALR00001776,TR00200277,78,Unusual Spending Pattern,Resolved,2010-01-19 15:40:45,Akshay Lalla,EMP00000335,2010-02-07,2026-07-25 05:53:13.676752,,Fraud Detection System
ALR00001777,TR00068330,66,Location Mismatch,Resolved,2023-10-25 18:36:17,Balendra Pingle,EMP00000102,2023-10-25,2026-07-25 05:53:13.677751,,Fraud Detection System
ALR00001778,TR00030501,94,Unusual Spending Pattern,Under Investigation,2024-09-12 07:59:23,Balveer Parmar,EMP00000105,,2026-07-25 05:53:13.678751,,Fraud Detection System
ALR00001779,TR00169915,85,High Transaction Amount,False Positive,2025-11-13 11:17:00,Zaid Dara,EMP00000149,2025-11-25,2026-07-25 05:53:13.679751,,Fraud Detection System
ALR00001780,TR00095431,40,Multiple Failed Attempts,Under Investigation,2026-04-15 07:44:25,Meghana Maharaj,EMP00000320,,2026-07-25 05:53:13.680752,,Fraud Detection System
ALR00001781,TR00245251,9,Location Mismatch,Closed,2010-06-28 23:29:11,Aditya Shanker,EMP00000084,2010-07-24,2026-07-25 05:53:13.681752,,Fraud Detection System
ALR00001782,TR00205931,62,Velocity Check Failed,Resolved,2020-07-04 06:07:55,Veer Bir,EMP00000050,2020-07-09,2026-07-25 05:53:13.682751,,Fraud Detection System
ALR00001783,TR00238834,24,Unusual Spending Pattern,Resolved,2026-07-20 13:54:34,Pallavi Kakar,EMP00000043,2026-07-22,2026-07-25 05:53:13.683752,,Fraud Detection System
ALR00001784,TR00202664,91,Blacklisted Merchant,Open,2020-12-11 05:09:20,,,,2026-07-25 05:53:13.683752,,Fraud Detection System
ALR00001785,TR00072794,98,Blacklisted Merchant,False Positive,2009-02-05 19:17:01,Yagnesh Shan,EMP00000279,2009-02-22,2026-07-25 05:53:13.684757,,Fraud Detection System
ALR00001786,TR00072078,68,Location Mismatch,Under Investigation,2023-02-04 17:39:04,Akshay Lalla,EMP00000335,,2026-07-25 05:53:13.685751,,Fraud Detection System
ALR00001787,TR00179380,78,Location Mismatch,Resolved,2026-06-26 02:44:46,Benjamin Morar,EMP00000104,2026-07-08,2026-07-25 05:53:13.686752,,Fraud Detection System
ALR00001788,TR00086561,50,Card Not Present,Under Investigation,2014-02-13 18:27:07,Ronith Patla,EMP00000126,,2026-07-25 05:53:13.687758,,Fraud Detection System
ALR00001789,TR00111181,88,Card Not Present,Resolved,2024-02-27 05:49:44,Devansh Rajan,EMP00000026,2024-03-26,2026-07-25 05:53:13.688758,,Fraud Detection System
ALR00001790,TR00063855,0,Velocity Check Failed,False Positive,2021-06-30 20:06:41,Ekansh Keer,EMP00000077,2021-07-18,2026-07-25 05:53:13.689758,,Fraud Detection System
ALR00001791,TR00120294,44,Blacklisted Merchant,Closed,2021-03-12 20:26:56,Zayyan Bumb,EMP00000179,2021-03-30,2026-07-25 05:53:13.690779,,Fraud Detection System
ALR00001792,TR00050336,45,Location Mismatch,Closed,2022-07-22 13:17:11,Lakshit Dora,EMP00000159,2022-07-27,2026-07-25 05:53:13.691759,,Fraud Detection System
ALR00001793,TR00135467,70,Velocity Check Failed,Resolved,2024-03-25 04:15:28,Ojas Ray,EMP00000066,2024-04-05,2026-07-25 05:53:13.693751,,Fraud Detection System
ALR00001794,TR00233560,73,High Transaction Amount,Open,2025-03-22 07:49:18,,,,2026-07-25 05:53:13.693751,,Fraud Detection System
ALR00001795,TR00174892,61,Card Not Present,Resolved,2026-01-27 01:43:15,Indira Misra,EMP00000166,2026-02-18,2026-07-25 05:53:13.694751,,Fraud Detection System
ALR00001796,TR00034114,18,Card Not Present,Open,2023-01-22 07:58:35,,,,2026-07-25 05:53:13.695751,,Fraud Detection System
ALR00001797,TR00154910,87,Multiple Failed Attempts,False Positive,2016-10-10 17:04:51,Kashvi Sarma,EMP00000045,2016-10-11,2026-07-25 05:53:13.696751,,Fraud Detection System
ALR00001798,TR00147442,12,Velocity Check Failed,Closed,2025-07-19 18:48:11,Aahana Pillay,EMP00000186,2025-08-15,2026-07-25 05:53:13.697754,,Fraud Detection System
ALR00001799,TR00060458,2,Velocity Check Failed,Resolved,2024-08-29 15:42:49,Balendra Pingle,EMP00000102,2024-09-13,2026-07-25 05:53:13.699775,,Fraud Detection System
ALR00001800,TR00168210,90,Velocity Check Failed,Closed,2023-01-20 09:37:57,Nilima Nath,EMP00000260,2023-02-18,2026-07-25 05:53:13.701029,,Fraud Detection System
ALR00001801,TR00133384,16,Location Mismatch,Resolved,2025-01-05 09:17:27,Akshay Lalla,EMP00000335,2025-01-15,2026-07-25 05:53:13.703068,,Fraud Detection System
ALR00001802,TR00160169,61,Location Mismatch,Resolved,2024-12-08 23:18:49,Anirudh Zacharia,EMP00000180,2024-12-11,2026-07-25 05:53:13.704067,,Fraud Detection System
ALR00001803,TR00013553,46,Location Mismatch,False Positive,2020-08-11 16:03:48,Lakshit Upadhyay,EMP00000023,2020-09-02,2026-07-25 05:53:13.705067,,Fraud Detection System
ALR00001804,TR00103767,19,High Transaction Amount,Open,2025-11-05 21:35:38,,,,2026-07-25 05:53:13.706073,,Fraud Detection System
ALR00001805,TR00180178,57,Multiple Failed Attempts,Under Investigation,2021-02-26 08:34:20,Devansh Rajan,EMP00000026,,2026-07-25 05:53:13.707067,,Fraud Detection System
ALR00001806,TR00025255,73,Multiple Failed Attempts,Resolved,2026-01-18 15:37:48,Mohini Pathak,EMP00000022,2026-02-01,2026-07-25 05:53:13.708067,,Fraud Detection System
ALR00001807,TR00193879,22,Velocity Check Failed,Resolved,2025-02-23 08:37:35,Pallavi Kakar,EMP00000043,2025-03-14,2026-07-25 05:53:13.709046,,Fraud Detection System
ALR00001808,TR00001395,53,Velocity Check Failed,Resolved,2015-11-30 01:08:56,Pallavi Kakar,EMP00000043,2015-12-05,2026-07-25 05:53:13.710067,,Fraud Detection System
ALR00001809,TR00138370,26,High Transaction Amount,Open,2021-11-16 06:49:32,,,,2026-07-25 05:53:13.710067,,Fraud Detection System
ALR00001810,TR00232631,95,Multiple Failed Attempts,False Positive,2016-05-31 04:32:06,Rudra Sandal,EMP00000245,2016-06-06,2026-07-25 05:53:13.711067,,Fraud Detection System
ALR00001811,TR00102014,34,Blacklisted Merchant,Resolved,2025-05-28 14:06:31,Balendra Pingle,EMP00000102,2025-05-30,2026-07-25 05:53:13.712071,,Fraud Detection System
ALR00001812,TR00234081,82,Multiple Failed Attempts,False Positive,2025-10-23 16:17:27,Nilima Nath,EMP00000260,2025-10-24,2026-07-25 05:53:13.714069,,Fraud Detection System
ALR00001813,TR00220552,64,Card Not Present,Resolved,2020-04-14 20:08:32,Ishwar Kamdar,EMP00000185,2020-04-28,2026-07-25 05:53:13.715068,,Fraud Detection System
ALR00001814,TR00119886,3,Location Mismatch,Resolved,2017-01-11 04:26:00,Lakshit Upadhyay,EMP00000023,2017-02-03,2026-07-25 05:53:13.715068,,Fraud Detection System
ALR00001815,TR00049743,38,High Transaction Amount,False Positive,2022-10-25 14:09:13,Yagnesh Shan,EMP00000279,2022-10-30,2026-07-25 05:53:13.716067,,Fraud Detection System
ALR00001816,TR00241227,50,Card Not Present,False Positive,2011-06-29 23:30:48,Gaurang Murty,EMP00000264,2011-07-03,2026-07-25 05:53:13.717067,,Fraud Detection System
ALR00001817,TR00080685,56,Unusual Spending Pattern,Open,2025-06-17 05:18:25,,,,2026-07-25 05:53:13.718067,,Fraud Detection System
ALR00001818,TR00162124,9,Blacklisted Merchant,Resolved,2025-07-18 08:44:34,Vaishnavi Bora,EMP00000143,2025-07-29,2026-07-25 05:53:13.719069,,Fraud Detection System
ALR00001819,TR00227320,9,Location Mismatch,Resolved,2026-02-27 09:44:56,Rudra Sandal,EMP00000245,2026-03-25,2026-07-25 05:53:13.720077,,Fraud Detection System
ALR00001820,TR00022502,70,Card Not Present,Resolved,2019-12-16 07:01:58,Chandresh Sood,EMP00000074,2019-12-22,2026-07-25 05:53:13.721069,,Fraud Detection System
ALR00001821,TR00144190,4,High Transaction Amount,Resolved,2022-09-21 10:57:06,Dipta Sarin,EMP00000122,2022-10-09,2026-07-25 05:53:13.722073,,Fraud Detection System
ALR00001822,TR00134488,6,Multiple Failed Attempts,Under Investigation,2011-08-26 08:38:00,Veer Bir,EMP00000050,,2026-07-25 05:53:13.723068,,Fraud Detection System
ALR00001823,TR00181742,32,Velocity Check Failed,Under Investigation,2023-06-19 14:28:34,Yuvraj Handa,EMP00000060,,2026-07-25 05:53:13.724071,,Fraud Detection System
ALR00001824,TR00234496,25,Velocity Check Failed,Resolved,2025-05-08 21:17:10,Ekaja Zachariah,EMP00000158,2025-05-30,2026-07-25 05:53:13.725076,,Fraud Detection System
ALR00001825,TR00228669,34,Location Mismatch,Closed,2023-12-03 14:13:49,Hritik Kaur,EMP00000338,2023-12-21,2026-07-25 05:53:13.726069,,Fraud Detection System
ALR00001826,TR00043802,61,Blacklisted Merchant,False Positive,2022-08-24 04:06:33,Indira Misra,EMP00000166,2022-09-19,2026-07-25 05:53:13.727068,,Fraud Detection System
ALR00001827,TR00221422,45,Multiple Failed Attempts,Open,2026-06-24 10:39:26,,,,2026-07-25 05:53:13.728066,,Fraud Detection System
ALR00001828,TR00043966,32,Unusual Spending Pattern,False Positive,2025-11-01 04:08:08,Vaishnavi Bora,EMP00000143,2025-11-21,2026-07-25 05:53:13.729068,,Fraud Detection System
ALR00001829,TR00230379,49,Location Mismatch,Resolved,2026-06-20 09:38:51,Onveer Walla,EMP00000012,2026-07-18,2026-07-25 05:53:13.730081,,Fraud Detection System
ALR00001830,TR00249148,61,Location Mismatch,Resolved,2025-05-26 02:32:19,Jyoti Solanki,EMP00000213,2025-06-02,2026-07-25 05:53:13.731071,,Fraud Detection System
ALR00001831,TR00099589,84,Velocity Check Failed,Resolved,2012-11-22 18:21:56,Lakshit Dora,EMP00000159,2012-12-12,2026-07-25 05:53:13.732068,,Fraud Detection System
ALR00001832,TR00124378,29,High Transaction Amount,False Positive,2023-08-01 04:11:14,Chandresh Sood,EMP00000074,2023-08-05,2026-07-25 05:53:13.733066,,Fraud Detection System
ALR00001833,TR00234479,41,Unusual Spending Pattern,Resolved,2021-09-27 18:46:35,Zayyan Bumb,EMP00000179,2021-10-20,2026-07-25 05:53:13.734067,,Fraud Detection System
ALR00001834,TR00240767,41,Location Mismatch,Resolved,2014-09-24 04:35:16,Ronith Patla,EMP00000126,2014-10-23,2026-07-25 05:53:13.735073,,Fraud Detection System
ALR00001835,TR00231914,84,Location Mismatch,Closed,2025-06-12 15:59:43,Adweta Edwin,EMP00000099,2025-07-01,2026-07-25 05:53:13.736073,,Fraud Detection System
ALR00001836,TR00220195,32,Multiple Failed Attempts,Open,2025-03-29 23:40:58,,,,2026-07-25 05:53:13.737067,,Fraud Detection System
ALR00001837,TR00002494,56,High Transaction Amount,Under Investigation,2023-08-19 14:31:35,Lajita Seshadri,EMP00000235,,2026-07-25 05:53:13.738064,,Fraud Detection System
ALR00001838,TR00142627,36,Location Mismatch,Under Investigation,2022-09-25 03:51:19,Akshay Lalla,EMP00000335,,2026-07-25 05:53:13.739067,,Fraud Detection System
ALR00001839,TR00026922,78,Card Not Present,Resolved,2018-11-20 03:27:03,Zayyan Bumb,EMP00000179,2018-12-03,2026-07-25 05:53:13.740068,,Fraud Detection System
ALR00001840,TR00245797,72,Card Not Present,False Positive,2026-06-07 16:06:24,Yuvraj Handa,EMP00000060,2026-06-08,2026-07-25 05:53:13.741065,,Fraud Detection System
ALR00001841,TR00071261,89,Unusual Spending Pattern,Resolved,2020-04-19 11:47:49,Indira Misra,EMP00000166,2020-05-06,2026-07-25 05:53:13.742069,,Fraud Detection System
ALR00001842,TR00247266,94,Unusual Spending Pattern,Under Investigation,2015-10-27 18:07:07,Alka Dewan,EMP00000020,,2026-07-25 05:53:13.743071,,Fraud Detection System
ALR00001843,TR00136574,58,Blacklisted Merchant,Resolved,2025-11-21 01:10:41,Nimrat Dubey,EMP00000296,2025-12-01,2026-07-25 05:53:13.744066,,Fraud Detection System
ALR00001844,TR00124008,72,High Transaction Amount,Under Investigation,2022-09-10 16:42:16,Jagdish Koshy,EMP00000078,,2026-07-25 05:53:13.745064,,Fraud Detection System
ALR00001845,TR00234927,6,Unusual Spending Pattern,Open,2024-03-25 01:11:00,,,,2026-07-25 05:53:13.746070,,Fraud Detection System
ALR00001846,TR00213544,50,Card Not Present,Open,2024-05-14 14:21:51,,,,2026-07-25 05:53:13.746070,,Fraud Detection System
ALR00001847,TR00117608,93,Card Not Present,Under Investigation,2026-06-02 12:21:03,Veer Bir,EMP00000050,,2026-07-25 05:53:13.747073,,Fraud Detection System
ALR00001848,TR00048010,93,Velocity Check Failed,Under Investigation,2024-08-11 09:49:03,Lakshit Upadhyay,EMP00000023,,2026-07-25 05:53:13.748064,,Fraud Detection System
ALR00001849,TR00028294,71,Blacklisted Merchant,False Positive,2024-12-26 20:21:16,Banjeet Balasubramanian,EMP00000182,2025-01-16,2026-07-25 05:53:13.749144,,Fraud Detection System
ALR00001850,TR00040748,72,Velocity Check Failed,Under Investigation,2023-07-19 00:04:40,Prisha Andra,EMP00000100,,2026-07-25 05:53:13.750155,,Fraud Detection System
ALR00001851,TR00115241,40,Multiple Failed Attempts,False Positive,2023-07-30 20:01:45,Ishwar Kamdar,EMP00000185,2023-08-20,2026-07-25 05:53:13.751150,,Fraud Detection System
ALR00001852,TR00064043,44,Unusual Spending Pattern,Under Investigation,2026-04-05 11:10:53,Kiaan Shetty,EMP00000150,,2026-07-25 05:53:13.752138,,Fraud Detection System
ALR00001853,TR00046425,31,Velocity Check Failed,Resolved,2022-09-09 14:44:10,Indira Misra,EMP00000166,2022-09-20,2026-07-25 05:53:13.753046,,Fraud Detection System
ALR00001854,TR00185206,10,Velocity Check Failed,Resolved,2026-07-19 01:24:39,Banjeet Balasubramanian,EMP00000182,2026-07-24,2026-07-25 05:53:13.754146,,Fraud Detection System
ALR00001855,TR00199163,72,Blacklisted Merchant,False Positive,2012-07-07 15:48:08,Aditya Shanker,EMP00000084,2012-07-24,2026-07-25 05:53:13.755144,,Fraud Detection System
ALR00001856,TR00142585,2,Card Not Present,Open,2018-08-09 13:44:01,,,,2026-07-25 05:53:13.756152,,Fraud Detection System
ALR00001857,TR00190515,26,Blacklisted Merchant,Open,2024-08-08 07:48:56,,,,2026-07-25 05:53:13.756152,,Fraud Detection System
ALR00001858,TR00043907,33,Velocity Check Failed,Resolved,2016-07-08 22:35:57,Ishwar Kamdar,EMP00000185,2016-07-12,2026-07-25 05:53:13.758128,,Fraud Detection System
ALR00001859,TR00214956,55,Blacklisted Merchant,Under Investigation,2022-08-18 02:51:21,Ishwar Kamdar,EMP00000185,,2026-07-25 05:53:13.759045,,Fraud Detection System
ALR00001860,TR00224797,97,Multiple Failed Attempts,Resolved,2019-06-17 21:02:38,Adweta Edwin,EMP00000099,2019-07-04,2026-07-25 05:53:13.760138,,Fraud Detection System
ALR00001861,TR00207913,52,Card Not Present,False Positive,2026-07-21 17:52:36,Nakul Sarma,EMP00000089,2026-07-24,2026-07-25 05:53:13.761138,,Fraud Detection System
ALR00001862,TR00129460,33,Location Mismatch,Open,2015-04-11 03:57:02,,,,2026-07-25 05:53:13.761138,,Fraud Detection System
ALR00001863,TR00021902,38,Blacklisted Merchant,Open,2015-01-25 08:46:29,,,,2026-07-25 05:53:13.762045,,Fraud Detection System
ALR00001864,TR00168051,79,Card Not Present,Under Investigation,2020-01-25 16:05:31,Lajita Seshadri,EMP00000235,,2026-07-25 05:53:13.763153,,Fraud Detection System
ALR00001865,TR00046141,10,Location Mismatch,Under Investigation,2015-10-29 20:45:27,Chaaya Saran,EMP00000030,,2026-07-25 05:53:13.764142,,Fraud Detection System
ALR00001866,TR00034923,33,Blacklisted Merchant,Open,2025-12-17 02:07:13,,,,2026-07-25 05:53:13.765139,,Fraud Detection System
ALR00001867,TR00081224,57,Unusual Spending Pattern,Resolved,2022-09-10 01:11:09,Zaid Dara,EMP00000149,2022-09-27,2026-07-25 05:53:13.766136,,Fraud Detection System
ALR00001868,TR00061868,69,Location Mismatch,False Positive,2020-08-30 12:20:28,Adweta Edwin,EMP00000099,2020-09-01,2026-07-25 05:53:13.767051,,Fraud Detection System
ALR00001869,TR00065040,16,Multiple Failed Attempts,Resolved,2026-02-26 19:57:06,Zaid Dara,EMP00000149,2026-03-17,2026-07-25 05:53:13.768130,,Fraud Detection System
ALR00001870,TR00058670,13,Blacklisted Merchant,Under Investigation,2019-05-25 10:35:49,Ekansh Keer,EMP00000077,,2026-07-25 05:53:13.769133,,Fraud Detection System
ALR00001871,TR00189652,91,High Transaction Amount,False Positive,2014-01-22 19:33:52,Zayyan Bumb,EMP00000179,2014-02-04,2026-07-25 05:53:13.770131,,Fraud Detection System
ALR00001872,TR00238714,88,Blacklisted Merchant,Under Investigation,2010-05-13 04:07:28,Riya Pai,EMP00000314,,2026-07-25 05:53:13.771151,,Fraud Detection System
ALR00001873,TR00075740,81,High Transaction Amount,Resolved,2025-09-03 08:08:53,Lakshit Upadhyay,EMP00000023,2025-09-12,2026-07-25 05:53:13.772058,,Fraud Detection System
ALR00001874,TR00181686,69,High Transaction Amount,Closed,2018-09-12 19:39:28,Zayan Behl,EMP00000096,2018-09-17,2026-07-25 05:53:13.773139,,Fraud Detection System
ALR00001875,TR00003054,78,Unusual Spending Pattern,False Positive,2020-06-16 12:13:58,Ekaja Zachariah,EMP00000158,2020-07-08,2026-07-25 05:53:13.774137,,Fraud Detection System
ALR00001876,TR00164096,47,Unusual Spending Pattern,Open,2022-01-16 10:55:22,,,,2026-07-25 05:53:13.775153,,Fraud Detection System
ALR00001877,TR00174083,14,High Transaction Amount,Resolved,2019-08-25 11:53:21,Pranav Lanka,EMP00000120,2019-08-29,2026-07-25 05:53:13.776144,,Fraud Detection System
ALR00001878,TR00016039,95,Multiple Failed Attempts,Closed,2018-06-28 19:09:32,Riya Pai,EMP00000314,2018-07-08,2026-07-25 05:53:13.777135,,Fraud Detection System
