alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00001734,TR00036792,2,High Transaction Amount,Closed,2019-06-07 11:09:22,Oni Dubey,EMP00000346,2019-07-05,2026-08-03 11:22:28.268799,,Fraud Detection System
ALR00001735,TR00170858,21,Unusual Spending Pattern,Open,2025-05-06 20:02:38,,,,2026-08-03 11:22:28.269795,,Fraud Detection System
ALR00001736,TR00008036,10,Multiple Failed Attempts,Resolved,2021-03-18 06:33:40,Rudra Sandal,EMP00000245,2021-04-04,2026-08-03 11:22:28.269795,,Fraud Detection System
ALR00001737,TR00237255,9,Card Not Present,Resolved,2021-02-01 15:30:17,Balveer Bumb,EMP00000079,2021-02-07,2026-08-03 11:22:28.270794,,Fraud Detection System
ALR00001738,TR00027567,83,Unusual Spending Pattern,Resolved,2015-04-17 21:21:51,Onveer Walla,EMP00000012,2015-04-21,2026-08-03 11:22:28.270794,,Fraud Detection System
ALR00001739,TR00004772,47,Blacklisted Merchant,Resolved,2022-10-04 03:36:36,Devansh Sachdeva,EMP00000161,2022-10-18,2026-08-03 11:22:28.272389,,Fraud Detection System
ALR00001740,TR00078760,80,Card Not Present,Resolved,2012-06-02 10:49:53,Hritik Kaur,EMP00000338,2012-06-17,2026-08-03 11:22:28.273502,,Fraud Detection System
ALR00001741,TR00037777,18,Unusual Spending Pattern,Resolved,2024-05-28 00:50:17,Balveer Bumb,EMP00000079,2024-06-17,2026-08-03 11:22:28.274487,,Fraud Detection System
ALR00001742,TR00173487,77,Unusual Spending Pattern,Open,2024-08-18 03:58:24,,,,2026-08-03 11:22:28.274487,,Fraud Detection System
ALR00001743,TR00102979,4,High Transaction Amount,Resolved,2024-03-03 20:30:52,Alka Dewan,EMP00000020,2024-03-11,2026-08-03 11:22:28.275493,,Fraud Detection System
ALR00001744,TR00195043,13,Velocity Check Failed,Closed,2021-02-02 17:58:35,Kashvi Sarma,EMP00000045,2021-02-11,2026-08-03 11:22:28.276503,,Fraud Detection System
ALR00001745,TR00230643,50,Multiple Failed Attempts,False Positive,2026-06-03 16:25:41,Kiaan Shetty,EMP00000150,2026-06-09,2026-08-03 11:22:28.276503,,Fraud Detection System
ALR00001746,TR00219221,67,Location Mismatch,False Positive,2009-10-26 07:45:30,Mohini Pathak,EMP00000022,2009-11-21,2026-08-03 11:22:28.277485,,Fraud Detection System
ALR00001747,TR00185016,60,Multiple Failed Attempts,False Positive,2019-11-01 09:55:49,Devansh Rajan,EMP00000026,2019-11-18,2026-08-03 11:22:28.278490,,Fraud Detection System
ALR00001748,TR00016075,77,Location Mismatch,False Positive,2025-11-06 07:59:04,Lakshit Dora,EMP00000159,2025-12-01,2026-08-03 11:22:28.279490,,Fraud Detection System
ALR00001749,TR00034387,86,Multiple Failed Attempts,Resolved,2025-09-04 17:05:25,Onveer Walla,EMP00000012,2025-09-28,2026-08-03 11:22:28.279490,,Fraud Detection System
ALR00001750,TR00051707,27,Multiple Failed Attempts,False Positive,2023-05-07 00:16:04,Kiaan Shetty,EMP00000150,2023-05-20,2026-08-03 11:22:28.280491,,Fraud Detection System
ALR00001751,TR00081616,43,Multiple Failed Attempts,Resolved,2025-10-21 07:48:36,Aditya Shanker,EMP00000084,2025-10-28,2026-08-03 11:22:28.281429,,Fraud Detection System
ALR00001752,TR00166332,47,High Transaction Amount,Resolved,2026-01-01 04:46:36,Chaaya Saran,EMP00000030,2026-01-13,2026-08-03 11:22:28.282478,,Fraud Detection System
ALR00001753,TR00131880,30,Unusual Spending Pattern,False Positive,2026-05-29 09:17:36,Zayan Behl,EMP00000096,2026-06-21,2026-08-03 11:22:28.283071,,Fraud Detection System
ALR00001754,TR00078774,35,High Transaction Amount,Resolved,2021-12-06 04:53:29,Prisha Andra,EMP00000100,2021-12-20,2026-08-03 11:22:28.284170,,Fraud Detection System
ALR00001755,TR00043281,32,Velocity Check Failed,Resolved,2024-02-26 23:54:10,Anirudh Zacharia,EMP00000180,2024-03-13,2026-08-03 11:22:28.285164,,Fraud Detection System
ALR00001756,TR00228414,51,High Transaction Amount,Resolved,2026-06-27 10:49:16,Riya Pai,EMP00000314,2026-07-02,2026-08-03 11:22:28.285164,,Fraud Detection System
ALR00001757,TR00085588,53,Multiple Failed Attempts,Open,2011-12-16 22:38:24,,,,2026-08-03 11:22:28.286170,,Fraud Detection System
ALR00001758,TR00088656,17,Blacklisted Merchant,Under Investigation,2014-04-29 13:30:34,Gaurang Murty,EMP00000264,,2026-08-03 11:22:28.287170,,Fraud Detection System
ALR00001759,TR00194194,61,High Transaction Amount,Resolved,2015-09-04 13:24:54,Jagdish Koshy,EMP00000078,2015-09-26,2026-08-03 11:22:28.287170,,Fraud Detection System
ALR00001760,TR00181178,3,High Transaction Amount,Resolved,2024-05-27 01:48:16,Oni Dubey,EMP00000346,2024-05-30,2026-08-03 11:22:28.288169,,Fraud Detection System
ALR00001761,TR00161496,6,Location Mismatch,Resolved,2023-05-18 09:20:38,Chandresh Sood,EMP00000074,2023-05-24,2026-08-03 11:22:28.289168,,Fraud Detection System
ALR00001762,TR00174223,52,Velocity Check Failed,Under Investigation,2024-06-23 14:44:31,Pallavi Kakar,EMP00000043,,2026-08-03 11:22:28.290163,,Fraud Detection System
ALR00001763,TR00153478,68,Unusual Spending Pattern,Resolved,2014-12-18 17:22:36,Nilima Nath,EMP00000260,2014-12-28,2026-08-03 11:22:28.290163,,Fraud Detection System
ALR00001764,TR00047899,13,Location Mismatch,Under Investigation,2022-09-24 05:37:16,Banjeet Balasubramanian,EMP00000182,,2026-08-03 11:22:28.291166,,Fraud Detection System
ALR00001765,TR00061501,63,High Transaction Amount,Resolved,2020-02-02 03:48:23,Indira Misra,EMP00000166,2020-02-21,2026-08-03 11:22:28.292166,,Fraud Detection System
ALR00001766,TR00140165,89,Velocity Check Failed,Open,2013-08-11 10:50:59,,,,2026-08-03 11:22:28.292764,,Fraud Detection System
ALR00001767,TR00056133,77,Multiple Failed Attempts,Resolved,2018-07-18 12:02:17,Anirudh Zacharia,EMP00000180,2018-08-14,2026-08-03 11:22:28.292764,,Fraud Detection System
ALR00001768,TR00243486,21,Velocity Check Failed,Under Investigation,2024-11-03 08:36:24,Diya Rattan,EMP00000016,,2026-08-03 11:22:28.293862,,Fraud Detection System
ALR00001769,TR00074696,53,Location Mismatch,Open,2023-11-03 22:12:50,,,,2026-08-03 11:22:28.294861,,Fraud Detection System
ALR00001770,TR00072420,75,Unusual Spending Pattern,Open,2015-01-28 13:50:06,,,,2026-08-03 11:22:28.294861,,Fraud Detection System
ALR00001771,TR00051700,55,Blacklisted Merchant,False Positive,2025-02-17 11:17:43,Gaurang Murty,EMP00000264,2025-03-06,2026-08-03 11:22:28.295855,,Fraud Detection System
ALR00001772,TR00177070,7,High Transaction Amount,Open,2026-03-14 04:11:52,,,,2026-08-03 11:22:28.295855,,Fraud Detection System
ALR00001773,TR00079581,49,Card Not Present,False Positive,2021-01-15 11:51:44,Chaaya Saran,EMP00000030,2021-01-19,2026-08-03 11:22:28.296864,,Fraud Detection System
ALR00001774,TR00087254,9,Card Not Present,Under Investigation,2012-09-02 01:51:30,Rudra Sandal,EMP00000245,,2026-08-03 11:22:28.297777,,Fraud Detection System
ALR00001775,TR00233725,80,Velocity Check Failed,Open,2021-06-06 04:35:56,,,,2026-08-03 11:22:28.297777,,Fraud Detection System
ALR00001776,TR00200277,78,Unusual Spending Pattern,Resolved,2010-01-28 15:40:45,Riya Pai,EMP00000314,2010-02-16,2026-08-03 11:22:28.298857,,Fraud Detection System
ALR00001777,TR00068330,66,Location Mismatch,Resolved,2023-11-03 18:36:17,Meghana Maharaj,EMP00000320,2023-11-03,2026-08-03 11:22:28.299864,,Fraud Detection System
ALR00001778,TR00030501,94,Unusual Spending Pattern,Under Investigation,2024-09-21 07:59:23,Benjamin Morar,EMP00000104,,2026-08-03 11:22:28.300871,,Fraud Detection System
ALR00001779,TR00169915,85,High Transaction Amount,False Positive,2025-11-22 11:17:00,Akshay Lalla,EMP00000335,2025-12-04,2026-08-03 11:22:28.301150,,Fraud Detection System
ALR00001780,TR00095431,40,Multiple Failed Attempts,Under Investigation,2026-04-24 07:44:25,Devansh Rajan,EMP00000026,,2026-08-03 11:22:28.302256,,Fraud Detection System
ALR00001781,TR00245251,9,Location Mismatch,Closed,2010-07-07 23:29:11,Jyoti Solanki,EMP00000213,2010-08-02,2026-08-03 11:22:28.302256,,Fraud Detection System
ALR00001782,TR00205931,62,Velocity Check Failed,Resolved,2020-07-13 06:07:55,Zaid Dara,EMP00000149,2020-07-18,2026-08-03 11:22:28.303357,,Fraud Detection System
ALR00001783,TR00238834,24,Unusual Spending Pattern,Resolved,2026-07-29 13:54:34,Aadhya Andra,EMP00000312,2026-07-31,2026-08-03 11:22:28.304349,,Fraud Detection System
ALR00001784,TR00202664,91,Blacklisted Merchant,Open,2020-12-20 05:09:20,,,,2026-08-03 11:22:28.304349,,Fraud Detection System
ALR00001785,TR00072794,98,Blacklisted Merchant,False Positive,2009-02-14 19:17:01,Ojas Ray,EMP00000066,2009-03-03,2026-08-03 11:22:28.305354,,Fraud Detection System
ALR00001786,TR00072078,68,Location Mismatch,Under Investigation,2023-02-13 17:39:04,Ekansh Keer,EMP00000077,,2026-08-03 11:22:28.306350,,Fraud Detection System
ALR00001787,TR00179380,78,Location Mismatch,Resolved,2026-07-05 02:44:46,Nicholas Goel,EMP00000108,2026-07-17,2026-08-03 11:22:28.307348,,Fraud Detection System
ALR00001788,TR00086561,50,Card Not Present,Under Investigation,2014-02-22 18:27:07,Balveer Bumb,EMP00000079,,2026-08-03 11:22:28.308355,,Fraud Detection System
ALR00001789,TR00111181,88,Card Not Present,Resolved,2024-03-07 05:49:44,Aadhya Andra,EMP00000312,2024-04-04,2026-08-03 11:22:28.308355,,Fraud Detection System
ALR00001790,TR00063855,0,Velocity Check Failed,False Positive,2021-07-09 20:06:41,Aahana Pillay,EMP00000186,2021-07-27,2026-08-03 11:22:28.309352,,Fraud Detection System
ALR00001791,TR00120294,44,Blacklisted Merchant,Closed,2021-03-21 20:26:56,Meghana Maharaj,EMP00000320,2021-04-08,2026-08-03 11:22:28.310350,,Fraud Detection System
ALR00001792,TR00050336,45,Location Mismatch,Closed,2022-07-31 13:17:11,Meghana Maharaj,EMP00000320,2022-08-05,2026-08-03 11:22:28.311352,,Fraud Detection System
ALR00001793,TR00135467,70,Velocity Check Failed,Resolved,2024-04-03 04:15:28,Dipta Sarin,EMP00000122,2024-04-14,2026-08-03 11:22:28.312347,,Fraud Detection System
ALR00001794,TR00233560,73,High Transaction Amount,Open,2025-10-03 10:37:35,,,,2026-08-03 11:22:28.312851,,Fraud Detection System
ALR00001795,TR00174892,61,Card Not Present,Resolved,2026-02-05 01:43:15,Oni Dubey,EMP00000346,2026-02-27,2026-08-03 11:22:28.313858,,Fraud Detection System
ALR00001796,TR00034114,18,Card Not Present,Open,2023-01-31 07:58:35,,,,2026-08-03 11:22:28.313858,,Fraud Detection System
ALR00001797,TR00154910,87,Multiple Failed Attempts,False Positive,2016-10-19 17:04:51,Adweta Edwin,EMP00000099,2016-10-20,2026-08-03 11:22:28.314866,,Fraud Detection System
ALR00001798,TR00147442,12,Velocity Check Failed,Closed,2025-07-28 18:48:11,Ekaja Zachariah,EMP00000158,2025-08-24,2026-08-03 11:22:28.315866,,Fraud Detection System
ALR00001799,TR00060458,2,Velocity Check Failed,Resolved,2024-09-07 15:42:49,Aahana Pillay,EMP00000186,2024-09-22,2026-08-03 11:22:28.316865,,Fraud Detection System
ALR00001800,TR00168210,90,Velocity Check Failed,Closed,2023-01-29 09:37:57,Aahana Pillay,EMP00000186,2023-02-27,2026-08-03 11:22:28.316865,,Fraud Detection System
ALR00001801,TR00133384,16,Location Mismatch,Resolved,2025-01-14 09:17:27,Chandresh Sood,EMP00000074,2025-01-24,2026-08-03 11:22:28.317865,,Fraud Detection System
ALR00001802,TR00160169,61,Location Mismatch,Resolved,2024-12-17 23:18:49,Jack Rajan,EMP00000123,2024-12-20,2026-08-03 11:22:28.318865,,Fraud Detection System
ALR00001803,TR00013553,46,Location Mismatch,False Positive,2020-08-20 16:03:48,Jagdish Koshy,EMP00000078,2020-09-11,2026-08-03 11:22:28.319868,,Fraud Detection System
ALR00001804,TR00103767,19,High Transaction Amount,Open,2025-11-14 21:35:38,,,,2026-08-03 11:22:28.319868,,Fraud Detection System
ALR00001805,TR00180178,57,Multiple Failed Attempts,Under Investigation,2021-03-07 08:34:20,Nimrat Dubey,EMP00000296,,2026-08-03 11:22:28.320959,,Fraud Detection System
ALR00001806,TR00025255,73,Multiple Failed Attempts,Resolved,2026-01-27 15:37:48,Prisha Andra,EMP00000100,2026-02-10,2026-08-03 11:22:28.320959,,Fraud Detection System
ALR00001807,TR00193879,22,Velocity Check Failed,Resolved,2025-03-04 08:37:35,Diya Rattan,EMP00000016,2025-03-23,2026-08-03 11:22:28.322550,,Fraud Detection System
ALR00001808,TR00001395,53,Velocity Check Failed,Resolved,2015-12-09 01:08:56,Ojas Ray,EMP00000066,2015-12-14,2026-08-03 11:22:28.323643,,Fraud Detection System
ALR00001809,TR00138370,26,High Transaction Amount,Open,2021-11-25 06:49:32,,,,2026-08-03 11:22:28.323643,,Fraud Detection System
ALR00001810,TR00232631,95,Multiple Failed Attempts,False Positive,2015-02-25 18:45:39,Ekansh Keer,EMP00000077,2015-03-03,2026-08-03 11:22:28.324641,,Fraud Detection System
ALR00001811,TR00102014,34,Blacklisted Merchant,Resolved,2025-06-06 14:06:31,Ojas Ray,EMP00000066,2025-06-08,2026-08-03 11:22:28.324641,,Fraud Detection System
ALR00001812,TR00234081,82,Multiple Failed Attempts,False Positive,2024-07-29 18:03:15,Akshay Lalla,EMP00000335,2024-07-30,2026-08-03 11:22:28.325646,,Fraud Detection System
ALR00001813,TR00220552,64,Card Not Present,Resolved,2020-04-23 20:08:32,Diya Rattan,EMP00000016,2020-05-07,2026-08-03 11:22:28.326653,,Fraud Detection System
ALR00001814,TR00119886,3,Location Mismatch,Resolved,2017-01-20 04:26:00,Yagnesh Shan,EMP00000279,2017-02-12,2026-08-03 11:22:28.327654,,Fraud Detection System
ALR00001815,TR00049743,38,High Transaction Amount,False Positive,2022-11-03 14:09:13,Yagnesh Shan,EMP00000279,2022-11-08,2026-08-03 11:22:28.328643,,Fraud Detection System
ALR00001816,TR00241227,50,Card Not Present,False Positive,2020-01-01 03:27:28,Kashvi Sarma,EMP00000045,2020-01-05,2026-08-03 11:22:28.328643,,Fraud Detection System
ALR00001817,TR00080685,56,Unusual Spending Pattern,Open,2025-06-26 05:18:25,,,,2026-08-03 11:22:28.329638,,Fraud Detection System
ALR00001818,TR00162124,9,Blacklisted Merchant,Resolved,2025-07-27 08:44:34,Dipta Sarin,EMP00000122,2025-08-07,2026-08-03 11:22:28.330650,,Fraud Detection System
ALR00001819,TR00227320,9,Location Mismatch,Resolved,2026-03-08 09:44:56,Kashvi Sarma,EMP00000045,2026-04-03,2026-08-03 11:22:28.331643,,Fraud Detection System
ALR00001820,TR00022502,70,Card Not Present,Resolved,2019-12-25 07:01:58,Jagdish Koshy,EMP00000078,2019-12-31,2026-08-03 11:22:28.331643,,Fraud Detection System
ALR00001821,TR00144190,4,High Transaction Amount,Resolved,2022-09-30 10:57:06,Nilima Nath,EMP00000260,2022-10-18,2026-08-03 11:22:28.333242,,Fraud Detection System
ALR00001822,TR00134488,6,Multiple Failed Attempts,Under Investigation,2011-09-04 08:38:00,Riya Pai,EMP00000314,,2026-08-03 11:22:28.333242,,Fraud Detection System
ALR00001823,TR00181742,32,Velocity Check Failed,Under Investigation,2023-06-28 14:28:34,Riya Pai,EMP00000314,,2026-08-03 11:22:28.334333,,Fraud Detection System
ALR00001824,TR00234496,25,Velocity Check Failed,Resolved,2026-03-05 16:16:25,Balveer Bumb,EMP00000079,2026-03-27,2026-08-03 11:22:28.335338,,Fraud Detection System
ALR00001825,TR00228669,34,Location Mismatch,Closed,2023-12-12 14:13:49,Anirudh Zacharia,EMP00000180,2023-12-30,2026-08-03 11:22:28.336338,,Fraud Detection System
ALR00001826,TR00043802,61,Blacklisted Merchant,False Positive,2022-09-02 04:06:33,Balendra Pingle,EMP00000102,2022-09-28,2026-08-03 11:22:28.336338,,Fraud Detection System
ALR00001827,TR00221422,45,Multiple Failed Attempts,Open,2026-07-03 10:39:26,,,,2026-08-03 11:22:28.337339,,Fraud Detection System
ALR00001828,TR00043966,32,Unusual Spending Pattern,False Positive,2025-11-10 04:08:08,Ekaja Zachariah,EMP00000158,2025-11-30,2026-08-03 11:22:28.337339,,Fraud Detection System
ALR00001829,TR00230379,49,Location Mismatch,Resolved,2026-06-29 09:38:51,Yuvraj Handa,EMP00000060,2026-07-27,2026-08-03 11:22:28.338338,,Fraud Detection System
ALR00001830,TR00249148,61,Location Mismatch,Resolved,2025-06-04 02:32:19,Onveer Walla,EMP00000012,2025-06-11,2026-08-03 11:22:28.339337,,Fraud Detection System
ALR00001831,TR00099589,84,Velocity Check Failed,Resolved,2012-12-01 18:21:56,Ekaja Zachariah,EMP00000158,2012-12-21,2026-08-03 11:22:28.340337,,Fraud Detection System
ALR00001832,TR00124378,29,High Transaction Amount,False Positive,2023-08-10 04:11:14,Ekansh Keer,EMP00000077,2023-08-14,2026-08-03 11:22:28.341334,,Fraud Detection System
ALR00001833,TR00234479,41,Unusual Spending Pattern,Resolved,2022-01-23 05:38:14,Ishwar Kamdar,EMP00000185,2022-02-15,2026-08-03 11:22:28.341334,,Fraud Detection System
ALR00001834,TR00240767,41,Location Mismatch,Resolved,2014-10-03 04:35:16,Yuvraj Handa,EMP00000060,2014-11-01,2026-08-03 11:22:28.342930,,Fraud Detection System
ALR00001835,TR00231914,84,Location Mismatch,Closed,2024-04-30 19:01:14,Kashvi Sarma,EMP00000045,2024-05-19,2026-08-03 11:22:28.342930,,Fraud Detection System
ALR00001836,TR00220195,32,Multiple Failed Attempts,Open,2025-04-07 23:40:58,,,,2026-08-03 11:22:28.344020,,Fraud Detection System
ALR00001837,TR00002494,56,High Transaction Amount,Under Investigation,2023-08-28 14:31:35,Devansh Rajan,EMP00000026,,2026-08-03 11:22:28.344020,,Fraud Detection System
ALR00001838,TR00142627,36,Location Mismatch,Under Investigation,2022-10-04 03:51:19,Oni Dubey,EMP00000346,,2026-08-03 11:22:28.345111,,Fraud Detection System
ALR00001839,TR00026922,78,Card Not Present,Resolved,2018-11-29 03:27:03,Benjamin Morar,EMP00000104,2018-12-12,2026-08-03 11:22:28.346116,,Fraud Detection System
ALR00001840,TR00245797,72,Card Not Present,False Positive,2026-06-16 16:06:24,Hritik Kaur,EMP00000338,2026-06-17,2026-08-03 11:22:28.347110,,Fraud Detection System
ALR00001841,TR00071261,89,Unusual Spending Pattern,Resolved,2020-04-28 11:47:49,Anirudh Zacharia,EMP00000180,2020-05-15,2026-08-03 11:22:28.348115,,Fraud Detection System
ALR00001842,TR00247266,94,Unusual Spending Pattern,Under Investigation,2015-11-05 18:07:07,Kiaan Shetty,EMP00000150,,2026-08-03 11:22:28.348115,,Fraud Detection System
ALR00001843,TR00136574,58,Blacklisted Merchant,Resolved,2025-11-30 01:10:41,Vaishnavi Bora,EMP00000143,2025-12-10,2026-08-03 11:22:28.349113,,Fraud Detection System
ALR00001844,TR00124008,72,High Transaction Amount,Under Investigation,2022-09-19 16:42:16,Chandresh Sood,EMP00000074,,2026-08-03 11:22:28.350113,,Fraud Detection System
ALR00001845,TR00234927,6,Unusual Spending Pattern,Open,2022-06-15 07:55:29,,,,2026-08-03 11:22:28.350113,,Fraud Detection System
ALR00001846,TR00213544,50,Card Not Present,Open,2024-05-23 14:21:51,,,,2026-08-03 11:22:28.351114,,Fraud Detection System
ALR00001847,TR00117608,93,Card Not Present,Under Investigation,2026-06-11 12:21:03,Rudra Sandal,EMP00000245,,2026-08-03 11:22:28.351114,,Fraud Detection System
ALR00001848,TR00048010,93,Velocity Check Failed,Under Investigation,2024-08-20 09:49:03,Diya Rattan,EMP00000016,,2026-08-03 11:22:28.352709,,Fraud Detection System
ALR00001849,TR00028294,71,Blacklisted Merchant,False Positive,2025-01-04 20:21:16,Rudra Sandal,EMP00000245,2025-01-25,2026-08-03 11:22:28.352709,,Fraud Detection System
ALR00001850,TR00040748,72,Velocity Check Failed,Under Investigation,2023-07-28 00:04:40,Lajita Seshadri,EMP00000235,,2026-08-03 11:22:28.353804,,Fraud Detection System
ALR00001851,TR00115241,40,Multiple Failed Attempts,False Positive,2023-08-08 20:01:45,Balveer Parmar,EMP00000105,2023-08-29,2026-08-03 11:22:28.354802,,Fraud Detection System
ALR00001852,TR00064043,44,Unusual Spending Pattern,Under Investigation,2026-04-14 11:10:53,Alka Dewan,EMP00000020,,2026-08-03 11:22:28.355807,,Fraud Detection System
ALR00001853,TR00046425,31,Velocity Check Failed,Resolved,2022-09-18 14:44:10,Jack Rajan,EMP00000123,2022-09-29,2026-08-03 11:22:28.355807,,Fraud Detection System
ALR00001854,TR00185206,10,Velocity Check Failed,Resolved,2026-07-28 01:24:39,Devansh Sachdeva,EMP00000161,2026-08-02,2026-08-03 11:22:28.356812,,Fraud Detection System
ALR00001855,TR00199163,72,Blacklisted Merchant,False Positive,2012-07-16 15:48:08,Chaaya Saran,EMP00000030,2012-08-02,2026-08-03 11:22:28.357807,,Fraud Detection System
ALR00001856,TR00142585,2,Card Not Present,Open,2018-08-18 13:44:01,,,,2026-08-03 11:22:28.357807,,Fraud Detection System
ALR00001857,TR00190515,26,Blacklisted Merchant,Open,2024-08-17 07:48:56,,,,2026-08-03 11:22:28.358818,,Fraud Detection System
ALR00001858,TR00043907,33,Velocity Check Failed,Resolved,2016-07-17 22:35:57,Ishwar Kamdar,EMP00000185,2016-07-21,2026-08-03 11:22:28.359753,,Fraud Detection System
ALR00001859,TR00214956,55,Blacklisted Merchant,Under Investigation,2022-08-27 02:51:21,Ronith Patla,EMP00000126,,2026-08-03 11:22:28.360798,,Fraud Detection System
ALR00001860,TR00224797,97,Multiple Failed Attempts,Resolved,2019-06-26 21:02:38,Yuvraj Handa,EMP00000060,2019-07-13,2026-08-03 11:22:28.360798,,Fraud Detection System
ALR00001861,TR00207913,52,Card Not Present,False Positive,2026-07-30 17:52:36,Ojas Ray,EMP00000066,2026-08-02,2026-08-03 11:22:28.362391,,Fraud Detection System
ALR00001862,TR00129460,33,Location Mismatch,Open,2015-04-20 03:57:02,,,,2026-08-03 11:22:28.362391,,Fraud Detection System
ALR00001863,TR00021902,38,Blacklisted Merchant,Open,2015-02-03 08:46:29,,,,2026-08-03 11:22:28.362391,,Fraud Detection System
ALR00001864,TR00168051,79,Card Not Present,Under Investigation,2020-02-03 16:05:31,Frederick Khurana,EMP00000208,,2026-08-03 11:22:28.363503,,Fraud Detection System
ALR00001865,TR00046141,10,Location Mismatch,Under Investigation,2015-11-07 20:45:27,Gaurang Murty,EMP00000264,,2026-08-03 11:22:28.364400,,Fraud Detection System
ALR00001866,TR00034923,33,Blacklisted Merchant,Open,2025-12-26 02:07:13,,,,2026-08-03 11:22:28.364400,,Fraud Detection System
ALR00001867,TR00081224,57,Unusual Spending Pattern,Resolved,2022-09-19 01:11:09,Alka Dewan,EMP00000020,2022-10-06,2026-08-03 11:22:28.365485,,Fraud Detection System
ALR00001868,TR00061868,69,Location Mismatch,False Positive,2020-09-08 12:20:28,Yagnesh Shan,EMP00000279,2020-09-10,2026-08-03 11:22:28.366484,,Fraud Detection System
ALR00001869,TR00065040,16,Multiple Failed Attempts,Resolved,2026-03-07 19:57:06,Nimrat Dubey,EMP00000296,2026-03-26,2026-08-03 11:22:28.367491,,Fraud Detection System
ALR00001870,TR00058670,13,Blacklisted Merchant,Under Investigation,2019-06-03 10:35:49,Nicholas Goel,EMP00000108,,2026-08-03 11:22:28.367491,,Fraud Detection System
ALR00001871,TR00189652,91,High Transaction Amount,False Positive,2014-01-31 19:33:52,Sudiksha Aggarwal,EMP00000031,2014-02-13,2026-08-03 11:22:28.368492,,Fraud Detection System
ALR00001872,TR00238714,88,Blacklisted Merchant,Under Investigation,2010-05-22 04:07:28,Zaid Dara,EMP00000149,,2026-08-03 11:22:28.369491,,Fraud Detection System
ALR00001873,TR00075740,81,High Transaction Amount,Resolved,2025-09-12 08:08:53,Ishwar Kamdar,EMP00000185,2025-09-21,2026-08-03 11:22:28.370489,,Fraud Detection System
ALR00001874,TR00181686,69,High Transaction Amount,Closed,2018-09-21 19:39:28,Yuvraj Handa,EMP00000060,2018-09-26,2026-08-03 11:22:28.370489,,Fraud Detection System
ALR00001875,TR00003054,78,Unusual Spending Pattern,False Positive,2020-06-25 12:13:58,Ekansh Keer,EMP00000077,2020-07-17,2026-08-03 11:22:28.371494,,Fraud Detection System
ALR00001876,TR00164096,47,Unusual Spending Pattern,Open,2022-01-25 10:55:22,,,,2026-08-03 11:22:28.372490,,Fraud Detection System
ALR00001877,TR00174083,14,High Transaction Amount,Resolved,2019-09-03 11:53:21,Riya Pai,EMP00000314,2019-09-07,2026-08-03 11:22:28.373084,,Fraud Detection System
ALR00001878,TR00016039,95,Multiple Failed Attempts,Closed,2018-07-07 19:09:32,Kiaan Shetty,EMP00000150,2018-07-17,2026-08-03 11:22:28.373084,,Fraud Detection System
ALR00001879,TR00029596,1,Blacklisted Merchant,Resolved,2025-04-30 20:03:10,Benjamin Morar,EMP00000104,2025-05-28,2026-08-03 11:22:28.374179,,Fraud Detection System
ALR00001880,TR00076947,92,Multiple Failed Attempts,Resolved,2022-02-01 16:11:18,Banjeet Balasubramanian,EMP00000182,2022-02-02,2026-08-03 11:22:28.375175,,Fraud Detection System
ALR00001881,TR00101659,43,Velocity Check Failed,Resolved,2024-07-14 20:15:18,Hritik Kaur,EMP00000338,2024-07-16,2026-08-03 11:22:28.376173,,Fraud Detection System
ALR00001882,TR00126241,81,Location Mismatch,Open,2017-10-04 16:28:36,,,,2026-08-03 11:22:28.376173,,Fraud Detection System
ALR00001883,TR00224354,77,Multiple Failed Attempts,Under Investigation,2025-09-20 22:56:50,Jeremiah Dave,EMP00000041,,2026-08-03 11:22:28.377175,,Fraud Detection System
ALR00001884,TR00176685,34,Blacklisted Merchant,Open,2026-02-04 14:31:24,,,,2026-08-03 11:22:28.377175,,Fraud Detection System
ALR00001885,TR00078037,15,Card Not Present,Open,2025-10-25 17:25:40,,,,2026-08-03 11:22:28.378175,,Fraud Detection System
ALR00001886,TR00029399,11,Location Mismatch,Open,2026-01-20 07:20:51,,,,2026-08-03 11:22:28.378175,,Fraud Detection System
ALR00001887,TR00229453,68,Multiple Failed Attempts,Open,2023-04-10 09:35:43,,,,2026-08-03 11:22:28.379175,,Fraud Detection System
ALR00001888,TR00074076,55,Unusual Spending Pattern,Closed,2020-01-30 05:20:02,Balveer Parmar,EMP00000105,2020-02-15,2026-08-03 11:22:28.379175,,Fraud Detection System
ALR00001889,TR00154660,34,Multiple Failed Attempts,Open,2024-06-23 02:35:56,,,,2026-08-03 11:22:28.380178,,Fraud Detection System
ALR00001890,TR00054605,98,Card Not Present,Resolved,2025-09-02 00:10:04,Balendra Pingle,EMP00000102,2025-09-13,2026-08-03 11:22:28.381091,,Fraud Detection System
ALR00001891,TR00033210,23,Card Not Present,Under Investigation,2023-07-27 11:49:09,Lakshit Upadhyay,EMP00000023,,2026-08-03 11:22:28.381091,,Fraud Detection System
ALR00001892,TR00038241,56,Location Mismatch,Resolved,2022-12-14 10:39:13,Nakul Sarma,EMP00000089,2022-12-20,2026-08-03 11:22:28.382687,,Fraud Detection System
