account_id,customer_id,branch_id,account_opened_branch_id,account_number,account_type,currency,account_status,open_date,current_balance,interest_rate,account_created_city,account_created_state,created_at,updated_at,source_system
ACC00007281,CUST00005189,BR00000066,BR00000066,295758610634,Savings,INR,Active,2021-11-26,213934.4,3.77,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.456847,,Enterprise System
ACC00007282,CUST00005909,BR00000063,BR00000063,835951997483,Savings,INR,Active,2015-09-28,356367.17,3.76,DHANBAD,JHARKHAND,2026-08-03 12:14:11.456847,,Enterprise System
ACC00007283,CUST00005390,BR00000057,BR00000057,614312669324,Savings,INR,Active,2013-03-05,313942.26,4.06,JAJAPUR,ODISHA,2026-08-03 12:14:11.456847,,Enterprise System
ACC00007284,CUST00005957,BR00000064,BR00000064,968179210883,Savings,INR,Active,2018-02-24,289576.85,2.87,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.456847,,Enterprise System
ACC00007285,CUST00005381,BR00000063,BR00000063,166257352999,Savings,INR,Active,2021-08-18,183537.73,3.02,DHANBAD,JHARKHAND,2026-08-03 12:14:11.457847,,Enterprise System
ACC00007286,CUST00005566,BR00000072,BR00000051,350766581973,Savings,INR,Active,2012-07-22,20360.22,2.7,HYDERABAD,TELANGANA,2026-08-03 12:14:11.457847,,Enterprise System
ACC00007287,CUST00005118,BR00000052,BR00000052,236184286730,Savings,INR,Active,2021-08-20,239921.82,3.88,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.457847,,Enterprise System
ACC00007288,CUST00005125,BR00000057,BR00000057,590163916839,Savings,INR,Active,2016-05-24,130919.32,4.14,JAJAPUR,ODISHA,2026-08-03 12:14:11.458848,,Enterprise System
ACC00007289,CUST00005462,BR00000052,BR00000066,795609270028,Fixed Deposit,INR,Active,2010-05-26,2530857.08,6.67,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.458848,,Enterprise System
ACC00007290,CUST00005476,BR00000057,BR00000072,964568233665,Savings,INR,Active,2009-09-18,31181.54,3.97,SITAMARHI,BIHAR,2026-08-03 12:14:11.459848,,Enterprise System
ACC00007291,CUST00005056,BR00000054,BR00000054,127945368950,Savings,INR,Active,2018-06-01,448698.42,2.74,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.459848,,Enterprise System
ACC00007292,CUST00005605,BR00000072,BR00000053,620132600270,Salary,INR,Active,2020-05-04,64335.84,2.82,TENKASI,TAMIL NADU,2026-08-03 12:14:11.460353,,Enterprise System
ACC00007293,CUST00005961,BR00000051,BR00000051,853481078038,Salary,INR,Active,2021-11-15,289049.4,2.69,HYDERABAD,TELANGANA,2026-08-03 12:14:11.460353,,Enterprise System
ACC00007294,CUST00005512,BR00000052,BR00000052,134842162437,Savings,INR,Active,2020-11-06,433123.19,4.18,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.460353,,Enterprise System
ACC00007295,CUST00005483,BR00000071,BR00000071,930953459619,Savings,INR,Active,2020-05-06,258619.07,2.51,CHURU,RAJASTHAN,2026-08-03 12:14:11.460353,,Enterprise System
ACC00007296,CUST00005815,BR00000055,BR00000055,348550024932,Recurring Deposit,INR,Active,2007-10-11,709035.98,5.37,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.461358,,Enterprise System
ACC00007297,CUST00005785,BR00000053,BR00000053,851049171989,Salary,INR,Active,2017-03-23,178684.8,2.61,TENKASI,TAMIL NADU,2026-08-03 12:14:11.461358,,Enterprise System
ACC00007298,CUST00005103,BR00000071,BR00000071,305372033935,Savings,INR,Active,2024-10-12,174122.01,3.9,CHURU,RAJASTHAN,2026-08-03 12:14:11.461358,,Enterprise System
ACC00007299,CUST00005803,BR00000063,BR00000063,757767382382,Fixed Deposit,INR,Active,2018-03-11,1987650.66,6.53,DHANBAD,JHARKHAND,2026-08-03 12:14:11.461358,,Enterprise System
ACC00007300,CUST00005668,BR00000065,BR00000065,547306309118,Savings,INR,Active,2007-03-14,26520.54,4.39,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.462362,,Enterprise System
ACC00007301,CUST00005528,BR00000063,BR00000063,153426737345,Current,INR,Active,2007-12-24,1474092.84,0.0,DHANBAD,JHARKHAND,2026-08-03 12:14:11.462362,,Enterprise System
ACC00007302,CUST00005210,BR00000066,BR00000061,866764372374,Fixed Deposit,INR,Active,2020-06-11,285912.3,6.33,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.462362,,Enterprise System
ACC00007303,CUST00005743,BR00000057,BR00000057,231584584220,Savings,INR,Active,2012-07-09,326079.89,2.87,JAJAPUR,ODISHA,2026-08-03 12:14:11.462362,,Enterprise System
ACC00007304,CUST00005008,BR00000074,BR00000074,933832269752,Recurring Deposit,INR,Active,2019-04-09,596428.42,5.11,KODAGU,KARNATAKA,2026-08-03 12:14:11.463363,,Enterprise System
ACC00007305,CUST00005109,BR00000051,BR00000051,427995070609,Fixed Deposit,INR,Dormant,2006-09-19,1033360.06,5.56,HYDERABAD,TELANGANA,2026-08-03 12:14:11.463363,,Enterprise System
ACC00007306,CUST00005868,BR00000073,BR00000073,564655548002,Savings,INR,Dormant,2016-04-18,376185.38,2.95,MANDYA,KARNATAKA,2026-08-03 12:14:11.463363,,Enterprise System
ACC00007307,CUST00005722,BR00000068,BR00000068,977624133414,Savings,INR,Active,2011-09-22,297053.7,3.44,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.463363,,Enterprise System
ACC00007308,CUST00005093,BR00000052,BR00000052,379759522331,Savings,INR,Active,2011-01-29,408138.01,4.47,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.463363,,Enterprise System
ACC00007309,CUST00005040,BR00000058,BR00000058,164005651943,Savings,INR,Active,2014-02-28,249993.31,3.85,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.464363,,Enterprise System
ACC00007310,CUST00005500,BR00000060,BR00000060,912163129686,Savings,INR,Active,2023-02-20,108063.04,3.72,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.464363,,Enterprise System
ACC00007311,CUST00005600,BR00000072,BR00000072,476122827625,Savings,INR,Frozen,2007-08-07,225261.62,3.49,SITAMARHI,BIHAR,2026-08-03 12:14:11.464363,,Enterprise System
ACC00007312,CUST00005829,BR00000053,BR00000053,337668052849,Current,INR,Active,2012-11-18,481144.18,0.0,TENKASI,TAMIL NADU,2026-08-03 12:14:11.464363,,Enterprise System
ACC00007313,CUST00005097,BR00000069,BR00000069,658024977905,Recurring Deposit,INR,Active,2023-08-29,784253.18,6.12,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.464363,,Enterprise System
ACC00007314,CUST00005594,BR00000069,BR00000069,089488679028,Savings,INR,Active,2019-07-24,16175.82,3.52,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.465362,,Enterprise System
ACC00007315,CUST00005955,BR00000065,BR00000065,280387365484,Savings,INR,Active,2026-05-28,118483.77,3.47,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.465362,,Enterprise System
ACC00007316,CUST00005681,BR00000062,BR00000062,390906140071,Fixed Deposit,INR,Dormant,2011-02-17,220756.08,7.18,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.465362,,Enterprise System
ACC00007317,CUST00005117,BR00000061,BR00000061,843332237342,NRE,INR,Active,2016-08-15,458567.41,6.18,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.465362,,Enterprise System
ACC00007318,CUST00005168,BR00000075,BR00000075,970491042858,Recurring Deposit,INR,Active,2012-04-18,808639.21,6.16,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.466364,,Enterprise System
ACC00007319,CUST00005948,BR00000068,BR00000070,477786104566,Savings,INR,Active,2010-11-28,266740.39,2.52,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.466364,,Enterprise System
ACC00007320,CUST00005631,BR00000059,BR00000059,865596627996,Savings,INR,Active,2015-02-26,354689.02,4.16,KODAGU,KARNATAKA,2026-08-03 12:14:11.467363,,Enterprise System
ACC00007321,CUST00005481,BR00000064,BR00000054,603552618136,Savings,INR,Active,2009-12-16,330912.02,2.89,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.467363,,Enterprise System
ACC00007322,CUST00005842,BR00000066,BR00000066,421379498239,Savings,INR,Active,2014-10-06,450765.71,3.67,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.467363,,Enterprise System
ACC00007323,CUST00005576,BR00000064,BR00000064,582774251176,Salary,INR,Active,2009-03-05,201991.05,3.47,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.468366,,Enterprise System
ACC00007324,CUST00005314,BR00000067,BR00000065,609558358983,Fixed Deposit,INR,Active,2015-01-02,641846.86,5.84,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.468366,,Enterprise System
ACC00007325,CUST00005763,BR00000070,BR00000070,181304574610,Savings,INR,Active,2007-08-10,21897.44,4.16,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.468366,,Enterprise System
ACC00007326,CUST00005808,BR00000062,BR00000062,195700807327,Savings,INR,Active,2010-04-15,284305.63,2.68,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.468366,,Enterprise System
ACC00007327,CUST00005654,BR00000054,BR00000054,982709890462,Current,INR,Active,2025-11-25,2015817.21,0.0,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.468366,,Enterprise System
ACC00007328,CUST00005830,BR00000062,BR00000062,046094257631,Savings,INR,Active,2010-07-19,314822.59,2.84,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.468366,,Enterprise System
ACC00007329,CUST00005859,BR00000067,BR00000067,072463576618,Savings,INR,Active,2011-03-29,128859.22,3.3,JEHANABAD,BIHAR,2026-08-03 12:14:11.468366,,Enterprise System
ACC00007330,CUST00005710,BR00000057,BR00000057,143627104253,Salary,INR,Active,2019-07-25,229312.03,3.54,JAJAPUR,ODISHA,2026-08-03 12:14:11.469981,,Enterprise System
ACC00007331,CUST00005393,BR00000068,BR00000068,068718388989,Savings,INR,Active,2018-05-13,164034.33,4.28,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.469981,,Enterprise System
ACC00007332,CUST00005638,BR00000065,BR00000065,541650911109,Current,INR,Closed,2026-03-26,2087798.09,0.0,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.469981,,Enterprise System
ACC00007333,CUST00005467,BR00000059,BR00000059,860369802416,Savings,INR,Active,2014-07-04,448530.12,4.31,KODAGU,KARNATAKA,2026-08-03 12:14:11.469981,,Enterprise System
ACC00007334,CUST00005266,BR00000069,BR00000069,300970897000,Savings,INR,Active,2018-09-10,23666.81,3.3,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.470876,,Enterprise System
ACC00007335,CUST00005626,BR00000069,BR00000069,405427830859,Savings,INR,Active,2024-10-05,410480.51,4.39,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.470876,,Enterprise System
ACC00007336,CUST00005323,BR00000053,BR00000053,106139592614,Savings,INR,Active,2022-02-09,473017.93,4.25,TENKASI,TAMIL NADU,2026-08-03 12:14:11.470876,,Enterprise System
ACC00007337,CUST00005334,BR00000063,BR00000063,290427425923,Savings,INR,Active,2007-11-18,256295.37,3.96,DHANBAD,JHARKHAND,2026-08-03 12:14:11.470876,,Enterprise System
ACC00007338,CUST00005552,BR00000058,BR00000058,776955083464,Savings,INR,Active,2022-12-04,23578.46,3.96,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.470876,,Enterprise System
ACC00007339,CUST00005982,BR00000057,BR00000057,000293938290,Salary,INR,Closed,2008-04-05,8035.37,2.71,JAJAPUR,ODISHA,2026-08-03 12:14:11.470876,,Enterprise System
ACC00007340,CUST00005066,BR00000071,BR00000071,453852515491,Savings,INR,Active,2007-12-27,338565.57,2.76,CHURU,RAJASTHAN,2026-08-03 12:14:11.471877,,Enterprise System
ACC00007341,CUST00005580,BR00000067,BR00000067,499236015173,Savings,INR,Active,2012-06-08,96386.89,3.48,JEHANABAD,BIHAR,2026-08-03 12:14:11.471877,,Enterprise System
ACC00007342,CUST00005649,BR00000059,BR00000059,314328861953,Savings,INR,Active,2021-10-15,317385.68,2.97,KODAGU,KARNATAKA,2026-08-03 12:14:11.471877,,Enterprise System
ACC00007343,CUST00005020,BR00000061,BR00000061,067598358972,Current,INR,Active,2022-08-23,879991.93,0.0,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.471877,,Enterprise System
ACC00007344,CUST00005255,BR00000068,BR00000068,542505513628,NRE,USD,Active,2013-06-27,4203132.96,5.72,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.471877,,Enterprise System
ACC00007345,CUST00005769,BR00000052,BR00000073,448359743968,Savings,INR,Active,2026-02-20,159936.82,3.46,MANDYA,KARNATAKA,2026-08-03 12:14:11.472876,,Enterprise System
ACC00007346,CUST00005581,BR00000064,BR00000064,356092126682,Savings,INR,Active,2022-02-14,468782.68,2.78,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.473381,,Enterprise System
ACC00007347,CUST00005984,BR00000061,BR00000061,974789081065,Recurring Deposit,INR,Active,2019-09-01,339599.4,6.74,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.473381,,Enterprise System
ACC00007348,CUST00005245,BR00000070,BR00000070,057537893949,Savings,INR,Active,2008-11-15,476507.39,3.94,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.473381,,Enterprise System
ACC00007349,CUST00005215,BR00000052,BR00000052,291879217669,Savings,INR,Active,2018-01-08,178984.61,3.81,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.473381,,Enterprise System
ACC00007350,CUST00005774,BR00000057,BR00000057,846746263991,Current,INR,Active,2023-04-06,2090015.45,0.0,JAJAPUR,ODISHA,2026-08-03 12:14:11.473381,,Enterprise System
ACC00007351,CUST00005695,BR00000073,BR00000059,327867484640,Salary,INR,Active,2011-11-12,67850.41,2.75,KODAGU,KARNATAKA,2026-08-03 12:14:11.474386,,Enterprise System
ACC00007352,CUST00005612,BR00000070,BR00000070,263288827624,Savings,INR,Active,2024-01-31,113017.13,3.11,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.474386,,Enterprise System
ACC00007353,CUST00005678,BR00000051,BR00000051,467954587244,Savings,INR,Active,2018-12-06,317552.95,3.17,HYDERABAD,TELANGANA,2026-08-03 12:14:11.475391,,Enterprise System
ACC00007354,CUST00005319,BR00000067,BR00000067,003491879015,Savings,INR,Dormant,2026-04-13,186614.19,3.61,JEHANABAD,BIHAR,2026-08-03 12:14:11.475391,,Enterprise System
ACC00007355,CUST00005837,BR00000058,BR00000058,583398470640,Salary,INR,Active,2016-01-20,158427.35,3.19,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.475391,,Enterprise System
ACC00007356,CUST00005463,BR00000061,BR00000061,114581600702,Fixed Deposit,INR,Active,2007-07-17,197944.81,7.41,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.475391,,Enterprise System
ACC00007357,CUST00005153,BR00000054,BR00000054,336963326764,Savings,INR,Active,2008-10-31,187279.78,4.13,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.476390,,Enterprise System
ACC00007358,CUST00005964,BR00000072,BR00000072,520091895003,Savings,INR,Active,2023-08-25,398520.47,3.94,SITAMARHI,BIHAR,2026-08-03 12:14:11.476390,,Enterprise System
ACC00007359,CUST00005049,BR00000054,BR00000054,656549833402,Savings,INR,Active,2022-01-15,178534.61,4.45,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.476390,,Enterprise System
ACC00007360,CUST00005516,BR00000075,BR00000071,797724716243,Savings,INR,Active,2007-11-15,99058.07,2.62,CHURU,RAJASTHAN,2026-08-03 12:14:11.476390,,Enterprise System
ACC00007361,CUST00005443,BR00000059,BR00000059,947836814717,Salary,INR,Active,2017-01-29,35664.8,3.11,KODAGU,KARNATAKA,2026-08-03 12:14:11.477390,,Enterprise System
ACC00007362,CUST00005507,BR00000051,BR00000051,851741759400,Current,INR,Closed,2025-02-17,2570926.32,0.0,HYDERABAD,TELANGANA,2026-08-03 12:14:11.477390,,Enterprise System
ACC00007363,CUST00005446,BR00000075,BR00000075,487792367636,Savings,INR,Active,2023-04-18,128781.78,3.58,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.477390,,Enterprise System
ACC00007364,CUST00005765,BR00000070,BR00000070,247516557154,Salary,INR,Active,2013-05-01,49542.38,2.5,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.477390,,Enterprise System
ACC00007365,CUST00005450,BR00000054,BR00000054,755759525771,Savings,INR,Active,2021-11-17,426254.69,3.04,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.477390,,Enterprise System
ACC00007366,CUST00005184,BR00000058,BR00000058,286775065519,Savings,INR,Active,2008-12-30,179040.63,3.04,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.478390,,Enterprise System
ACC00007367,CUST00005991,BR00000074,BR00000074,266302592128,Savings,INR,Active,2017-02-02,482884.42,3.45,KODAGU,KARNATAKA,2026-08-03 12:14:11.478390,,Enterprise System
ACC00007368,CUST00005491,BR00000068,BR00000068,947407809878,NRE,INR,Active,2020-09-14,9353304.61,6.13,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.478390,,Enterprise System
ACC00007369,CUST00005789,BR00000074,BR00000052,113758095947,Savings,INR,Frozen,2009-12-03,464341.92,3.13,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.478390,,Enterprise System
ACC00007370,CUST00005122,BR00000069,BR00000069,481773787032,Savings,INR,Active,2021-09-22,88455.72,2.92,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.478390,,Enterprise System
ACC00007371,CUST00005869,BR00000058,BR00000058,819649012779,Fixed Deposit,INR,Active,2021-11-24,4792411.12,6.26,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.478390,,Enterprise System
ACC00007372,CUST00005787,BR00000053,BR00000053,378941469661,Savings,INR,Active,2024-08-22,270968.09,3.5,TENKASI,TAMIL NADU,2026-08-03 12:14:11.479898,,Enterprise System
ACC00007373,CUST00005921,BR00000072,BR00000072,353500137961,Savings,INR,Active,2018-03-28,128014.72,2.52,SITAMARHI,BIHAR,2026-08-03 12:14:11.480019,,Enterprise System
ACC00007374,CUST00005389,BR00000068,BR00000068,510047307729,Savings,INR,Active,2013-03-17,43366.19,3.95,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.480019,,Enterprise System
ACC00007375,CUST00005968,BR00000062,BR00000062,414410671887,Savings,INR,Dormant,2015-03-24,445154.06,4.22,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.480019,,Enterprise System
ACC00007376,CUST00005347,BR00000052,BR00000052,942772859074,Fixed Deposit,INR,Active,2015-02-01,2351116.77,7.0,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.480019,,Enterprise System
ACC00007377,CUST00005121,BR00000074,BR00000074,099469178767,Savings,INR,Active,2019-07-21,134258.62,3.54,KODAGU,KARNATAKA,2026-08-03 12:14:11.480909,,Enterprise System
ACC00007378,CUST00005614,BR00000068,BR00000068,675677128494,Savings,INR,Active,2021-06-08,467700.56,4.16,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.480909,,Enterprise System
ACC00007379,CUST00005326,BR00000066,BR00000066,881925236674,NRE,AED,Active,2024-10-27,920688.62,5.51,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.480909,,Enterprise System
ACC00007380,CUST00005727,BR00000053,BR00000053,150205051154,Savings,INR,Active,2011-07-23,336798.5,3.74,TENKASI,TAMIL NADU,2026-08-03 12:14:11.480909,,Enterprise System
ACC00007381,CUST00005341,BR00000063,BR00000063,887382267188,Savings,INR,Closed,2011-04-05,422720.45,3.04,DHANBAD,JHARKHAND,2026-08-03 12:14:11.480909,,Enterprise System
ACC00007382,CUST00005531,BR00000060,BR00000060,433149690881,Savings,INR,Active,2020-01-21,361817.27,4.45,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.481908,,Enterprise System
ACC00007383,CUST00005949,BR00000062,BR00000062,947709505311,Salary,INR,Active,2020-03-19,53193.36,3.51,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.481908,,Enterprise System
ACC00007384,CUST00005291,BR00000059,BR00000064,691866319438,NRE,EUR,Active,2018-05-04,5180918.93,6.97,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.481908,,Enterprise System
ACC00007385,CUST00005870,BR00000062,BR00000062,606088433148,Savings,INR,Active,2023-05-23,485730.12,3.66,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.482909,,Enterprise System
ACC00007386,CUST00005110,BR00000064,BR00000064,997253431251,Savings,INR,Active,2016-04-07,284097.93,3.83,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.482909,,Enterprise System
ACC00007387,CUST00005422,BR00000066,BR00000066,206612132135,Savings,INR,Active,2021-05-05,403057.54,2.99,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.482909,,Enterprise System
ACC00007388,CUST00005306,BR00000071,BR00000071,645499849517,NRO,GBP,Active,2020-09-23,960992.8,3.27,CHURU,RAJASTHAN,2026-08-03 12:14:11.482909,,Enterprise System
ACC00007389,CUST00005944,BR00000063,BR00000063,910623500521,Savings,INR,Active,2019-01-26,135092.08,3.9,DHANBAD,JHARKHAND,2026-08-03 12:14:11.482909,,Enterprise System
ACC00007390,CUST00005550,BR00000055,BR00000055,305414115405,Savings,INR,Active,2023-10-03,249958.71,4.04,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.483908,,Enterprise System
ACC00007391,CUST00005473,BR00000054,BR00000054,424938383240,Savings,INR,Active,2011-10-26,380584.25,3.04,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.483908,,Enterprise System
ACC00007392,CUST00005625,BR00000071,BR00000071,159671057907,Savings,INR,Active,2019-05-04,489118.54,2.74,CHURU,RAJASTHAN,2026-08-03 12:14:11.483908,,Enterprise System
ACC00007393,CUST00005201,BR00000072,BR00000072,996155552468,Recurring Deposit,INR,Active,2006-08-14,614040.8,5.38,SITAMARHI,BIHAR,2026-08-03 12:14:11.483908,,Enterprise System
ACC00007394,CUST00005732,BR00000055,BR00000055,288813008128,Savings,INR,Dormant,2021-10-26,208073.42,4.46,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.483908,,Enterprise System
ACC00007395,CUST00005192,BR00000054,BR00000054,916183255620,Savings,INR,Active,2025-02-17,429149.11,2.81,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.484908,,Enterprise System
ACC00007396,CUST00005007,BR00000053,BR00000053,350826245201,Salary,INR,Active,2016-10-28,186205.68,3.86,TENKASI,TAMIL NADU,2026-08-03 12:14:11.484908,,Enterprise System
ACC00007397,CUST00005644,BR00000070,BR00000070,712188976552,Savings,INR,Closed,2011-04-16,237322.19,3.06,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.484908,,Enterprise System
ACC00007398,CUST00005557,BR00000065,BR00000065,941262040098,Recurring Deposit,INR,Active,2011-12-07,841565.8,5.9,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.484908,,Enterprise System
ACC00007399,CUST00005900,BR00000062,BR00000062,835501054259,Salary,INR,Frozen,2020-05-16,274285.89,2.88,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.484908,,Enterprise System
ACC00007400,CUST00005412,BR00000062,BR00000062,125999090224,Savings,INR,Active,2008-01-24,32048.64,3.52,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.485908,,Enterprise System
ACC00007401,CUST00005768,BR00000066,BR00000066,772462764843,NRE,EUR,Active,2016-08-02,5837183.07,6.19,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.485908,,Enterprise System
ACC00007402,CUST00005941,BR00000054,BR00000054,137790692319,Savings,INR,Frozen,2008-08-11,372416.92,3.43,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.485908,,Enterprise System
ACC00007403,CUST00005546,BR00000051,BR00000051,602033213839,Current,INR,Active,2013-03-23,818608.69,0.0,HYDERABAD,TELANGANA,2026-08-03 12:14:11.485908,,Enterprise System
ACC00007404,CUST00005637,BR00000071,BR00000058,832186156360,Savings,INR,Active,2012-04-23,114365.93,3.46,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.486908,,Enterprise System
ACC00007405,CUST00005198,BR00000063,BR00000055,586845518733,NRE,USD,Active,2016-03-16,9321435.67,6.72,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.486908,,Enterprise System
ACC00007406,CUST00005690,BR00000059,BR00000059,086936126908,Salary,INR,Active,2010-08-29,226170.82,3.93,KODAGU,KARNATAKA,2026-08-03 12:14:11.486908,,Enterprise System
ACC00007407,CUST00005495,BR00000074,BR00000074,366744505674,Current,INR,Frozen,2015-07-06,1164943.94,0.0,KODAGU,KARNATAKA,2026-08-03 12:14:11.487908,,Enterprise System
ACC00007408,CUST00005050,BR00000066,BR00000068,197306556753,Savings,INR,Active,2021-01-22,320941.3,2.7,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.487908,,Enterprise System
ACC00007409,CUST00005091,BR00000072,BR00000072,569897892017,Savings,INR,Active,2009-01-13,352327.55,3.89,SITAMARHI,BIHAR,2026-08-03 12:14:11.487908,,Enterprise System
ACC00007410,CUST00005089,BR00000052,BR00000052,319084877128,Current,INR,Active,2017-01-17,2146147.92,0.0,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.488908,,Enterprise System
ACC00007411,CUST00005032,BR00000062,BR00000062,018199496281,Savings,INR,Active,2008-05-02,70171.45,3.87,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.488908,,Enterprise System
ACC00007412,CUST00005887,BR00000070,BR00000070,104093738140,Fixed Deposit,INR,Active,2019-06-18,2625764.51,6.73,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.488908,,Enterprise System
ACC00007413,CUST00005028,BR00000061,BR00000061,043130436427,Savings,INR,Active,2025-03-02,354986.95,3.19,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.488908,,Enterprise System
ACC00007414,CUST00005892,BR00000066,BR00000066,751702503929,Salary,INR,Active,2021-11-15,123679.95,3.93,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.488908,,Enterprise System
ACC00007415,CUST00005058,BR00000066,BR00000066,008698567916,Current,INR,Active,2016-03-12,2534556.01,0.0,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.489908,,Enterprise System
ACC00007416,CUST00005132,BR00000056,BR00000056,281333014225,Savings,INR,Active,2009-01-20,263737.3,2.56,SRIKAKULAM,ANDHRA PRADESH,2026-08-03 12:14:11.489908,,Enterprise System
ACC00007417,CUST00005697,BR00000056,BR00000056,832702609734,Savings,INR,Active,2009-06-03,76398.67,4.23,SRIKAKULAM,ANDHRA PRADESH,2026-08-03 12:14:11.490418,,Enterprise System
ACC00007418,CUST00005864,BR00000072,BR00000072,063981164842,Savings,INR,Active,2019-01-07,164135.63,3.33,SITAMARHI,BIHAR,2026-08-03 12:14:11.490418,,Enterprise System
ACC00007419,CUST00005624,BR00000071,BR00000071,729405646131,Savings,INR,Active,2009-06-01,58655.52,2.7,CHURU,RAJASTHAN,2026-08-03 12:14:11.490418,,Enterprise System
ACC00007420,CUST00005754,BR00000071,BR00000071,407142803523,Current,INR,Dormant,2021-07-16,1179761.58,0.0,CHURU,RAJASTHAN,2026-08-03 12:14:11.490418,,Enterprise System
ACC00007421,CUST00005432,BR00000067,BR00000067,744651912543,Salary,INR,Frozen,2006-11-19,158816.74,3.66,JEHANABAD,BIHAR,2026-08-03 12:14:11.490418,,Enterprise System
