account_id,customer_id,branch_id,account_opened_branch_id,account_number,account_type,currency,account_status,open_date,current_balance,interest_rate,account_created_city,account_created_state,created_at,updated_at,source_system
ACC00003822,CUST00002395,BR00000039,BR00000039,199914860799,Savings,INR,Active,2012-10-16,343043.83,3.7,CHITTOOR,ANDHRA PRADESH,2026-07-25 05:50:27.797546,,Enterprise System
ACC00003823,CUST00004148,BR00000008,BR00000008,768679869221,Savings,INR,Active,2017-12-25,349845.1,2.61,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:27.797546,,Enterprise System
ACC00003824,CUST00004434,BR00000034,BR00000034,005319582248,Savings,INR,Active,2009-08-07,328993.78,4.12,NAVSARI,GUJARAT,2026-07-25 05:50:27.797546,,Enterprise System
ACC00003825,CUST00003068,BR00000012,BR00000012,940442697433,Savings,INR,Active,2014-02-15,378410.04,3.88,BALOD,CHHATTISGARH,2026-07-25 05:50:27.797546,,Enterprise System
ACC00003826,CUST00004340,BR00000047,BR00000047,525553501064,Savings,INR,Active,2018-08-26,101478.36,3.92,MALAPPURAM,KERALA,2026-07-25 05:50:27.798547,,Enterprise System
ACC00003827,CUST00001510,BR00000008,BR00000008,665164123681,Salary,INR,Active,2014-02-28,86263.06,3.88,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:27.798547,,Enterprise System
ACC00003828,CUST00001863,BR00000048,BR00000048,233643390616,Savings,INR,Active,2017-01-04,391290.54,2.96,MANCHERIAL,TELANGANA,2026-07-25 05:50:27.798547,,Enterprise System
ACC00003829,CUST00000507,BR00000040,BR00000040,909621117313,Savings,INR,Active,2020-11-13,60005.92,3.2,CHIKKABALLAPURA,KARNATAKA,2026-07-25 05:50:27.798547,,Enterprise System
ACC00003830,CUST00002198,BR00000047,BR00000047,668615531706,Savings,INR,Active,2017-11-01,305506.11,3.75,MALAPPURAM,KERALA,2026-07-25 05:50:27.798547,,Enterprise System
ACC00003831,CUST00004796,BR00000001,BR00000001,452727004125,Savings,INR,Active,2019-03-18,176366.87,2.73,Y.S.R.,ANDHRA PRADESH,2026-07-25 05:50:27.799551,,Enterprise System
ACC00003832,CUST00000058,BR00000026,BR00000026,344912010465,Salary,INR,Active,2015-06-06,206391.68,3.44,AURANGABAD,BIHAR,2026-07-25 05:50:27.799551,,Enterprise System
ACC00003833,CUST00001617,BR00000025,BR00000025,202426829258,Salary,INR,Active,2016-07-26,175151.32,3.29,WEST JAINTIA HILLS,MEGHALAYA,2026-07-25 05:50:27.799551,,Enterprise System
ACC00003834,CUST00003239,BR00000034,BR00000034,409692389803,Fixed Deposit,INR,Active,2022-05-05,2837701.28,5.91,NAVSARI,GUJARAT,2026-07-25 05:50:27.799551,,Enterprise System
ACC00003835,CUST00003879,BR00000019,BR00000019,528419559760,Current,INR,Active,2010-07-27,1006458.81,0.0,GHAZIABAD,UTTAR PRADESH,2026-07-25 05:50:27.799551,,Enterprise System
ACC00003836,CUST00003867,BR00000008,BR00000008,172896302618,Savings,INR,Dormant,2022-07-28,417578.31,4.07,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:27.800559,,Enterprise System
ACC00003837,CUST00004594,BR00000024,BR00000024,994590372077,Savings,INR,Active,2008-05-22,226438.16,4.19,KARUR,TAMIL NADU,2026-07-25 05:50:27.800849,,Enterprise System
ACC00003838,CUST00003966,BR00000042,BR00000042,995581548676,Fixed Deposit,INR,Dormant,2026-06-02,2190967.84,5.94,BHAVNAGAR,GUJARAT,2026-07-25 05:50:27.800849,,Enterprise System
ACC00003839,CUST00003465,BR00000045,BR00000045,568112313908,Salary,INR,Active,2026-04-22,125219.15,3.45,TIRUCHIRAPPALLI,TAMIL NADU,2026-07-25 05:50:27.800849,,Enterprise System
ACC00003840,CUST00001628,BR00000041,BR00000041,997205199523,Savings,INR,Active,2008-12-26,383806.48,3.99,UTTARA KANNADA,KARNATAKA,2026-07-25 05:50:27.800849,,Enterprise System
ACC00003841,CUST00004042,BR00000023,BR00000023,802419988982,Savings,INR,Active,2022-08-18,393045.52,4.13,MAHABUBABAD,TELANGANA,2026-07-25 05:50:27.800849,,Enterprise System
ACC00003842,CUST00002967,BR00000019,BR00000019,709676119062,Fixed Deposit,INR,Active,2013-03-07,2531299.66,5.66,GHAZIABAD,UTTAR PRADESH,2026-07-25 05:50:27.800849,,Enterprise System
ACC00003843,CUST00002771,BR00000027,BR00000027,098138225709,Savings,INR,Active,2023-08-04,366026.14,4.45,EAST,DELHI,2026-07-25 05:50:27.801963,,Enterprise System
ACC00003844,CUST00003524,BR00000045,BR00000045,069793802238,Fixed Deposit,INR,Active,2010-08-22,4221301.58,6.02,TIRUCHIRAPPALLI,TAMIL NADU,2026-07-25 05:50:27.801963,,Enterprise System
ACC00003845,CUST00000925,BR00000043,BR00000043,767278284974,Savings,INR,Active,2019-07-20,418692.75,2.71,JHANSI,UTTAR PRADESH,2026-07-25 05:50:27.801963,,Enterprise System
ACC00003846,CUST00003090,BR00000050,BR00000050,548169471576,Salary,INR,Active,2024-08-03,70127.12,2.93,JAIPUR,RAJASTHAN,2026-07-25 05:50:27.801963,,Enterprise System
ACC00003847,CUST00000577,BR00000021,BR00000021,819860797666,Savings,INR,Active,2016-09-17,183544.73,2.63,DIBRUGARH,ASSAM,2026-07-25 05:50:27.802968,,Enterprise System
ACC00003848,CUST00000309,BR00000048,BR00000048,932592374221,Salary,INR,Active,2020-08-13,220946.14,3.05,MANCHERIAL,TELANGANA,2026-07-25 05:50:27.802968,,Enterprise System
ACC00003849,CUST00001919,BR00000045,BR00000045,192516233934,Recurring Deposit,INR,Active,2008-05-26,794679.75,6.73,TIRUCHIRAPPALLI,TAMIL NADU,2026-07-25 05:50:27.802968,,Enterprise System
ACC00003850,CUST00000472,BR00000015,BR00000015,307729983433,Savings,INR,Active,2011-09-10,331876.12,2.8,JALAUN,UTTAR PRADESH,2026-07-25 05:50:27.802968,,Enterprise System
ACC00003851,CUST00003295,BR00000042,BR00000042,952756922390,Savings,INR,Active,2011-03-28,322843.02,2.84,BHAVNAGAR,GUJARAT,2026-07-25 05:50:27.802968,,Enterprise System
ACC00003852,CUST00001388,BR00000006,BR00000006,807962900949,Savings,INR,Active,2013-05-18,242343.82,3.69,SUNDARGARH,ODISHA,2026-07-25 05:50:27.802968,,Enterprise System
ACC00003853,CUST00003566,BR00000026,BR00000026,429339198585,NRE,EUR,Active,2018-03-22,4352968.25,6.23,AURANGABAD,BIHAR,2026-07-25 05:50:27.803981,,Enterprise System
ACC00003854,CUST00003058,BR00000046,BR00000046,585969131867,NRE,GBP,Active,2020-06-26,9636973.32,6.1,MADURAI,TAMIL NADU,2026-07-25 05:50:27.803981,,Enterprise System
ACC00003855,CUST00004309,BR00000048,BR00000048,553310033319,NRO,AED,Active,2025-12-08,2038811.78,4.74,MANCHERIAL,TELANGANA,2026-07-25 05:50:27.803981,,Enterprise System
ACC00003856,CUST00003304,BR00000045,BR00000045,710619460978,Fixed Deposit,INR,Active,2022-02-17,2406244.87,6.95,TIRUCHIRAPPALLI,TAMIL NADU,2026-07-25 05:50:27.803981,,Enterprise System
ACC00003857,CUST00004843,BR00000020,BR00000020,683077732112,Salary,INR,Active,2011-06-08,265279.95,2.64,PALAKKAD,KERALA,2026-07-25 05:50:27.804986,,Enterprise System
ACC00003858,CUST00004617,BR00000048,BR00000023,397591968022,Savings,INR,Active,2017-04-29,327392.33,3.8,MAHABUBABAD,TELANGANA,2026-07-25 05:50:27.804986,,Enterprise System
ACC00003859,CUST00003744,BR00000035,BR00000035,057471540776,Salary,INR,Active,2012-09-12,87282.15,2.94,PANCH MAHALS,GUJARAT,2026-07-25 05:50:27.804986,,Enterprise System
ACC00003860,CUST00001053,BR00000034,BR00000034,326701241212,Savings,INR,Dormant,2009-04-24,401358.6,4.45,NAVSARI,GUJARAT,2026-07-25 05:50:27.804986,,Enterprise System
ACC00003861,CUST00000674,BR00000022,BR00000022,842251736687,Savings,INR,Frozen,2023-02-25,186217.91,2.67,HAVERI,KARNATAKA,2026-07-25 05:50:27.805975,,Enterprise System
ACC00003862,CUST00003402,BR00000011,BR00000014,599615104950,Savings,INR,Active,2017-11-17,14525.97,3.2,Tirupathur,TAMIL NADU,2026-07-25 05:50:27.805975,,Enterprise System
ACC00003863,CUST00001117,BR00000047,BR00000045,201333635179,Current,INR,Active,2012-07-30,980311.3,0.0,TIRUCHIRAPPALLI,TAMIL NADU,2026-07-25 05:50:27.806882,,Enterprise System
ACC00003864,CUST00004092,BR00000016,BR00000016,721688586484,Savings,INR,Dormant,2017-03-23,454074.37,2.59,UNA,HIMACHAL PRADESH,2026-07-25 05:50:27.806882,,Enterprise System
ACC00003865,CUST00002056,BR00000027,BR00000027,077601262726,Savings,INR,Active,2008-07-14,130462.89,2.92,EAST,DELHI,2026-07-25 05:50:27.806882,,Enterprise System
ACC00003866,CUST00004582,BR00000033,BR00000033,373788039139,Fixed Deposit,INR,Dormant,2006-09-21,859238.78,7.42,ANAND,GUJARAT,2026-07-25 05:50:27.806882,,Enterprise System
ACC00003867,CUST00001499,BR00000002,BR00000009,165257709304,Current,INR,Active,2021-12-10,2599978.15,0.0,KASARAGOD,KERALA,2026-07-25 05:50:27.807970,,Enterprise System
ACC00003868,CUST00004146,BR00000009,BR00000018,046098483637,Savings,INR,Active,2015-11-14,365763.16,2.63,ALAPPUZHA,KERALA,2026-07-25 05:50:27.807970,,Enterprise System
ACC00003869,CUST00002210,BR00000018,BR00000018,617123266373,NRE,EUR,Active,2013-09-08,6842108.44,6.94,ALAPPUZHA,KERALA,2026-07-25 05:50:27.808966,,Enterprise System
ACC00003870,CUST00003222,BR00000029,BR00000029,254936759627,Fixed Deposit,INR,Active,2012-04-19,3448100.7,6.71,BALESHWAR,ODISHA,2026-07-25 05:50:27.808966,,Enterprise System
ACC00003871,CUST00000542,BR00000015,BR00000015,525655173710,Savings,INR,Active,2026-03-03,223587.63,3.06,JALAUN,UTTAR PRADESH,2026-07-25 05:50:27.808966,,Enterprise System
ACC00003872,CUST00000823,BR00000027,BR00000008,221580513013,Savings,INR,Closed,2011-12-14,483331.73,2.63,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:27.808966,,Enterprise System
ACC00003873,CUST00000720,BR00000004,BR00000004,468146541140,Savings,INR,Active,2023-03-22,24948.55,3.92,KOREA,CHHATTISGARH,2026-07-25 05:50:27.809976,,Enterprise System
ACC00003874,CUST00001702,BR00000020,BR00000020,906388466194,Savings,INR,Active,2009-07-23,109063.9,3.26,PALAKKAD,KERALA,2026-07-25 05:50:27.809976,,Enterprise System
ACC00003875,CUST00003062,BR00000003,BR00000003,081694427435,Savings,INR,Active,2010-12-19,7837.83,3.89,SUNDARGARH,ODISHA,2026-07-25 05:50:27.809976,,Enterprise System
ACC00003876,CUST00004926,BR00000001,BR00000001,612381496676,Savings,INR,Active,2021-04-26,452732.27,2.63,Y.S.R.,ANDHRA PRADESH,2026-07-25 05:50:27.809976,,Enterprise System
ACC00003877,CUST00004507,BR00000028,BR00000028,362827888206,Savings,INR,Active,2021-03-04,100310.2,2.99,PURBI CHAMPARAN,BIHAR,2026-07-25 05:50:27.809976,,Enterprise System
ACC00003878,CUST00004166,BR00000004,BR00000028,881614381111,Savings,INR,Active,2020-04-15,428622.82,4.22,PURBI CHAMPARAN,BIHAR,2026-07-25 05:50:27.810970,,Enterprise System
ACC00003879,CUST00000370,BR00000029,BR00000029,119437399577,Savings,INR,Active,2021-02-27,291353.6,3.35,BALESHWAR,ODISHA,2026-07-25 05:50:27.810970,,Enterprise System
ACC00003880,CUST00000539,BR00000021,BR00000021,505286306923,Fixed Deposit,INR,Active,2022-10-21,1182260.97,7.0,DIBRUGARH,ASSAM,2026-07-25 05:50:27.810970,,Enterprise System
ACC00003881,CUST00003000,BR00000039,BR00000039,824325665939,Savings,INR,Dormant,2019-08-09,122763.73,4.32,CHITTOOR,ANDHRA PRADESH,2026-07-25 05:50:27.812007,,Enterprise System
ACC00003882,CUST00001495,BR00000050,BR00000050,262983055232,Savings,INR,Active,2006-09-21,11006.61,3.15,JAIPUR,RAJASTHAN,2026-07-25 05:50:27.812007,,Enterprise System
ACC00003883,CUST00002374,BR00000033,BR00000033,619073759987,Salary,INR,Active,2007-11-05,113051.4,3.4,ANAND,GUJARAT,2026-07-25 05:50:27.812007,,Enterprise System
ACC00003884,CUST00000137,BR00000006,BR00000006,331700520997,NRE,AED,Active,2024-09-21,7002963.95,6.89,SUNDARGARH,ODISHA,2026-07-25 05:50:27.812007,,Enterprise System
ACC00003885,CUST00004977,BR00000028,BR00000028,433681294936,Savings,INR,Active,2013-05-07,319344.71,3.61,PURBI CHAMPARAN,BIHAR,2026-07-25 05:50:27.812007,,Enterprise System
ACC00003886,CUST00003231,BR00000013,BR00000013,520696536776,Savings,INR,Active,2019-04-04,153219.06,3.13,KOREA,CHHATTISGARH,2026-07-25 05:50:27.812960,,Enterprise System
ACC00003887,CUST00001266,BR00000050,BR00000050,650779357322,NRO,GBP,Active,2007-01-15,2519470.7,3.4,JAIPUR,RAJASTHAN,2026-07-25 05:50:27.812960,,Enterprise System
ACC00003888,CUST00000162,BR00000009,BR00000009,689834131009,Current,INR,Active,2017-07-11,912244.09,0.0,KASARAGOD,KERALA,2026-07-25 05:50:27.812960,,Enterprise System
ACC00003889,CUST00002648,BR00000028,BR00000028,411184438648,Fixed Deposit,INR,Active,2024-08-18,540875.67,6.87,PURBI CHAMPARAN,BIHAR,2026-07-25 05:50:27.812960,,Enterprise System
ACC00003890,CUST00002571,BR00000042,BR00000042,380133162738,Savings,INR,Active,2013-01-17,41627.47,3.45,BHAVNAGAR,GUJARAT,2026-07-25 05:50:27.813926,,Enterprise System
ACC00003891,CUST00004006,BR00000040,BR00000040,764626649277,Recurring Deposit,INR,Active,2007-03-04,382407.19,6.73,CHIKKABALLAPURA,KARNATAKA,2026-07-25 05:50:27.813926,,Enterprise System
ACC00003892,CUST00000398,BR00000031,BR00000031,852695264236,NRO,GBP,Active,2006-09-14,562302.0,3.55,LUDHIANA,PUNJAB,2026-07-25 05:50:27.813926,,Enterprise System
ACC00003893,CUST00004705,BR00000016,BR00000016,665054183723,Fixed Deposit,INR,Active,2015-01-11,1868525.01,5.53,UNA,HIMACHAL PRADESH,2026-07-25 05:50:27.813926,,Enterprise System
ACC00003894,CUST00000561,BR00000003,BR00000003,870372486914,Savings,INR,Active,2014-04-05,278390.23,3.92,SUNDARGARH,ODISHA,2026-07-25 05:50:27.813926,,Enterprise System
ACC00003895,CUST00003434,BR00000004,BR00000004,832637655620,Savings,INR,Active,2018-04-12,400965.41,4.26,KOREA,CHHATTISGARH,2026-07-25 05:50:27.814973,,Enterprise System
ACC00003896,CUST00004331,BR00000017,BR00000017,465619316052,Savings,INR,Frozen,2017-03-07,182496.87,3.57,JAMNAGAR,GUJARAT,2026-07-25 05:50:27.814973,,Enterprise System
ACC00003897,CUST00002701,BR00000027,BR00000038,704809442729,Salary,INR,Active,2010-12-13,9454.34,3.71,DHANBAD,JHARKHAND,2026-07-25 05:50:27.814973,,Enterprise System
ACC00003898,CUST00003144,BR00000010,BR00000010,012679529627,Savings,INR,Active,2010-01-21,60763.31,3.6,KANNAUJ,UTTAR PRADESH,2026-07-25 05:50:27.815969,,Enterprise System
ACC00003899,CUST00002953,BR00000041,BR00000041,831919709948,NRO,AED,Active,2019-08-12,2054107.15,4.28,UTTARA KANNADA,KARNATAKA,2026-07-25 05:50:27.815969,,Enterprise System
ACC00003900,CUST00003095,BR00000039,BR00000039,691018541601,Savings,INR,Active,2023-09-09,174999.43,2.89,CHITTOOR,ANDHRA PRADESH,2026-07-25 05:50:27.815969,,Enterprise System
ACC00003901,CUST00002777,BR00000008,BR00000008,313825213373,Savings,INR,Active,2016-12-23,32313.73,3.18,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:27.815969,,Enterprise System
ACC00003902,CUST00001027,BR00000049,BR00000049,106235648051,Savings,INR,Active,2012-03-30,173062.64,3.02,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:27.815969,,Enterprise System
ACC00003903,CUST00002544,BR00000043,BR00000043,432677327414,Savings,INR,Active,2008-10-13,116402.61,3.79,JHANSI,UTTAR PRADESH,2026-07-25 05:50:27.816974,,Enterprise System
ACC00003904,CUST00000779,BR00000049,BR00000049,344917474214,Savings,INR,Active,2008-02-13,42775.66,2.82,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:27.816974,,Enterprise System
ACC00003905,CUST00002608,BR00000014,BR00000014,138505550090,Savings,INR,Active,2016-09-15,434808.8,3.67,Tirupathur,TAMIL NADU,2026-07-25 05:50:27.816974,,Enterprise System
ACC00003906,CUST00000898,BR00000032,BR00000032,860752720206,Salary,INR,Active,2016-06-16,142489.22,3.81,GONDIA,MAHARASHTRA,2026-07-25 05:50:27.816974,,Enterprise System
ACC00003907,CUST00001444,BR00000036,BR00000036,818413658676,Savings,INR,Active,2022-01-28,126826.04,3.3,SONIPAT,HARYANA,2026-07-25 05:50:27.816974,,Enterprise System
ACC00003908,CUST00003285,BR00000020,BR00000020,826941349508,Savings,INR,Active,2024-04-06,137957.3,2.91,PALAKKAD,KERALA,2026-07-25 05:50:27.817973,,Enterprise System
ACC00003909,CUST00002487,BR00000033,BR00000033,207082786714,Fixed Deposit,INR,Active,2024-05-24,1733972.36,5.7,ANAND,GUJARAT,2026-07-25 05:50:27.817973,,Enterprise System
ACC00003910,CUST00000943,BR00000009,BR00000009,428355139205,Savings,INR,Active,2018-01-21,357895.02,3.01,KASARAGOD,KERALA,2026-07-25 05:50:27.817973,,Enterprise System
ACC00003911,CUST00003273,BR00000032,BR00000007,305239484608,Salary,INR,Active,2021-04-26,25825.44,3.94,SPSR NELLORE,ANDHRA PRADESH,2026-07-25 05:50:27.818974,,Enterprise System
ACC00003912,CUST00003178,BR00000024,BR00000024,323901430741,NRO,GBP,Active,2011-02-11,253261.6,5.48,KARUR,TAMIL NADU,2026-07-25 05:50:27.818974,,Enterprise System
ACC00003913,CUST00001173,BR00000007,BR00000007,781122954511,Savings,INR,Active,2018-03-23,359605.72,3.59,SPSR NELLORE,ANDHRA PRADESH,2026-07-25 05:50:27.818974,,Enterprise System
ACC00003914,CUST00004820,BR00000004,BR00000004,885738606561,Savings,INR,Active,2023-03-29,231564.9,4.49,KOREA,CHHATTISGARH,2026-07-25 05:50:27.818974,,Enterprise System
ACC00003915,CUST00003704,BR00000019,BR00000034,792524844403,Fixed Deposit,INR,Active,2018-10-14,3246024.61,5.63,NAVSARI,GUJARAT,2026-07-25 05:50:27.819886,,Enterprise System
ACC00003916,CUST00003412,BR00000023,BR00000023,298870654909,Savings,INR,Active,2012-12-21,342913.94,3.36,MAHABUBABAD,TELANGANA,2026-07-25 05:50:27.819886,,Enterprise System
ACC00003917,CUST00002035,BR00000034,BR00000034,605319673190,Savings,INR,Active,2012-03-04,229173.73,2.84,NAVSARI,GUJARAT,2026-07-25 05:50:27.819886,,Enterprise System
ACC00003918,CUST00003053,BR00000011,BR00000011,795265037500,Fixed Deposit,INR,Active,2020-04-15,1823563.28,6.15,KABIRDHAM,CHHATTISGARH,2026-07-25 05:50:27.820975,,Enterprise System
ACC00003919,CUST00002484,BR00000045,BR00000045,268254842677,Savings,INR,Active,2007-03-19,192704.57,2.5,TIRUCHIRAPPALLI,TAMIL NADU,2026-07-25 05:50:27.820975,,Enterprise System
ACC00003920,CUST00004066,BR00000033,BR00000033,014306964805,Savings,INR,Active,2014-05-02,280179.96,2.62,ANAND,GUJARAT,2026-07-25 05:50:27.820975,,Enterprise System
ACC00003921,CUST00004519,BR00000001,BR00000001,371631035037,Savings,INR,Active,2014-03-12,492696.24,3.63,Y.S.R.,ANDHRA PRADESH,2026-07-25 05:50:27.820975,,Enterprise System
ACC00003922,CUST00004095,BR00000034,BR00000034,849638869086,Savings,INR,Active,2011-01-10,273111.8,3.02,NAVSARI,GUJARAT,2026-07-25 05:50:27.820975,,Enterprise System
ACC00003923,CUST00003188,BR00000015,BR00000015,696106783572,Fixed Deposit,INR,Active,2013-09-30,4311989.51,5.73,JALAUN,UTTAR PRADESH,2026-07-25 05:50:27.821970,,Enterprise System
ACC00003924,CUST00002810,BR00000013,BR00000013,875710384639,Salary,INR,Dormant,2007-04-23,62788.8,2.64,KOREA,CHHATTISGARH,2026-07-25 05:50:27.821970,,Enterprise System
ACC00003925,CUST00003544,BR00000036,BR00000036,681927710496,Salary,INR,Active,2023-09-25,99098.01,3.84,SONIPAT,HARYANA,2026-07-25 05:50:27.821970,,Enterprise System
ACC00003926,CUST00003992,BR00000013,BR00000013,652776064272,Current,INR,Active,2012-04-24,1122893.32,0.0,KOREA,CHHATTISGARH,2026-07-25 05:50:27.821970,,Enterprise System
ACC00003927,CUST00000034,BR00000034,BR00000034,339224850268,Savings,INR,Active,2010-10-02,48666.87,3.05,NAVSARI,GUJARAT,2026-07-25 05:50:27.822968,,Enterprise System
ACC00003928,CUST00001125,BR00000025,BR00000025,471403280104,Savings,INR,Closed,2019-01-13,88231.08,3.79,WEST JAINTIA HILLS,MEGHALAYA,2026-07-25 05:50:27.822968,,Enterprise System
ACC00003929,CUST00001622,BR00000043,BR00000043,319291735499,Current,INR,Active,2007-11-01,1596301.0,0.0,JHANSI,UTTAR PRADESH,2026-07-25 05:50:27.822968,,Enterprise System
ACC00003930,CUST00002697,BR00000001,BR00000001,769431778638,Recurring Deposit,INR,Active,2019-04-30,231469.07,6.14,Y.S.R.,ANDHRA PRADESH,2026-07-25 05:50:27.822968,,Enterprise System
ACC00003931,CUST00004117,BR00000017,BR00000017,778626359101,Salary,INR,Active,2015-04-07,296714.83,2.61,JAMNAGAR,GUJARAT,2026-07-25 05:50:27.822968,,Enterprise System
ACC00003932,CUST00000090,BR00000047,BR00000047,875304378387,Savings,INR,Active,2024-10-03,13168.6,3.95,MALAPPURAM,KERALA,2026-07-25 05:50:27.823968,,Enterprise System
ACC00003933,CUST00001210,BR00000025,BR00000025,888345843404,Savings,INR,Active,2008-03-19,363613.27,2.85,WEST JAINTIA HILLS,MEGHALAYA,2026-07-25 05:50:27.823968,,Enterprise System
ACC00003934,CUST00004602,BR00000027,BR00000027,265485303263,NRE,INR,Active,2008-03-12,7497044.69,5.61,EAST,DELHI,2026-07-25 05:50:27.823968,,Enterprise System
ACC00003935,CUST00001212,BR00000037,BR00000037,082826989493,Current,INR,Active,2010-03-29,920066.06,0.0,PURNIA,BIHAR,2026-07-25 05:50:27.823968,,Enterprise System
ACC00003936,CUST00002355,BR00000005,BR00000005,359995648672,Recurring Deposit,INR,Active,2007-03-27,13706.19,6.07,BHOPAL,MADHYA PRADESH,2026-07-25 05:50:27.823968,,Enterprise System
ACC00003937,CUST00001471,BR00000035,BR00000035,814997347519,Savings,INR,Active,2008-03-15,333283.91,2.51,PANCH MAHALS,GUJARAT,2026-07-25 05:50:27.824968,,Enterprise System
ACC00003938,CUST00002343,BR00000038,BR00000038,718657492614,Current,INR,Active,2010-07-02,2322358.57,0.0,DHANBAD,JHARKHAND,2026-07-25 05:50:27.824968,,Enterprise System
ACC00003939,CUST00001563,BR00000031,BR00000031,694525870657,Fixed Deposit,INR,Active,2020-09-28,4759092.19,6.68,LUDHIANA,PUNJAB,2026-07-25 05:50:27.824968,,Enterprise System
ACC00003940,CUST00000972,BR00000047,BR00000047,607990035815,Savings,INR,Active,2021-09-05,92934.66,3.52,MALAPPURAM,KERALA,2026-07-25 05:50:27.824968,,Enterprise System
ACC00003941,CUST00000437,BR00000024,BR00000024,842531784508,Savings,INR,Active,2019-07-02,194618.2,3.68,KARUR,TAMIL NADU,2026-07-25 05:50:27.825973,,Enterprise System
ACC00003942,CUST00001980,BR00000019,BR00000019,826384482970,Savings,INR,Active,2010-10-07,375480.6,2.86,GHAZIABAD,UTTAR PRADESH,2026-07-25 05:50:27.825973,,Enterprise System
ACC00003943,CUST00004543,BR00000026,BR00000026,544803417974,NRO,INR,Active,2025-03-08,2588942.83,3.26,AURANGABAD,BIHAR,2026-07-25 05:50:27.825973,,Enterprise System
ACC00003944,CUST00004947,BR00000008,BR00000027,965850155535,Salary,INR,Active,2015-02-28,131988.93,2.73,EAST,DELHI,2026-07-25 05:50:27.825973,,Enterprise System
ACC00003945,CUST00000816,BR00000013,BR00000013,396441541553,Recurring Deposit,INR,Active,2022-09-14,766316.54,5.66,KOREA,CHHATTISGARH,2026-07-25 05:50:27.826984,,Enterprise System
ACC00003946,CUST00001238,BR00000002,BR00000002,435229553158,Savings,INR,Active,2011-10-09,436218.04,4.49,CHENGALPATTU,TAMIL NADU,2026-07-25 05:50:27.826984,,Enterprise System
ACC00003947,CUST00004971,BR00000042,BR00000030,359735865411,Savings,INR,Active,2013-07-21,182478.26,2.66,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:27.827893,,Enterprise System
ACC00003948,CUST00004065,BR00000018,BR00000047,434681843738,Savings,INR,Active,2006-11-17,228994.71,3.2,MALAPPURAM,KERALA,2026-07-25 05:50:27.827893,,Enterprise System
ACC00003949,CUST00001025,BR00000025,BR00000025,298524658003,NRE,USD,Active,2016-10-22,3612035.43,5.58,WEST JAINTIA HILLS,MEGHALAYA,2026-07-25 05:50:27.827893,,Enterprise System
ACC00003950,CUST00004107,BR00000023,BR00000023,199653722334,Savings,INR,Active,2020-11-18,481370.15,3.7,MAHABUBABAD,TELANGANA,2026-07-25 05:50:27.828882,,Enterprise System
ACC00003951,CUST00004677,BR00000037,BR00000037,065675219050,Savings,INR,Active,2009-12-30,95838.12,2.6,PURNIA,BIHAR,2026-07-25 05:50:27.828882,,Enterprise System
ACC00003952,CUST00003941,BR00000045,BR00000045,113067597444,Savings,INR,Active,2024-04-07,322259.67,3.5,TIRUCHIRAPPALLI,TAMIL NADU,2026-07-25 05:50:27.828882,,Enterprise System
ACC00003953,CUST00002618,BR00000049,BR00000049,421365890640,Savings,INR,Active,2015-10-01,32041.79,2.74,PASCHIM BARDHAMAN,WEST BENGAL,2026-07-25 05:50:27.828882,,Enterprise System
ACC00003954,CUST00001226,BR00000008,BR00000008,354070032978,Savings,INR,Active,2011-03-25,141060.94,3.3,UPPER SIANG,ARUNACHAL PRADESH,2026-07-25 05:50:27.828882,,Enterprise System
ACC00003955,CUST00002407,BR00000006,BR00000006,204686810026,Current,INR,Active,2020-10-23,399385.01,0.0,SUNDARGARH,ODISHA,2026-07-25 05:50:27.829960,,Enterprise System
ACC00003956,CUST00001416,BR00000002,BR00000002,625141678641,Savings,INR,Active,2010-02-17,420889.41,3.46,CHENGALPATTU,TAMIL NADU,2026-07-25 05:50:27.829960,,Enterprise System
ACC00003957,CUST00003872,BR00000029,BR00000029,941775656926,Current,INR,Active,2023-12-20,2261836.27,0.0,BALESHWAR,ODISHA,2026-07-25 05:50:27.829960,,Enterprise System
ACC00003958,CUST00001810,BR00000026,BR00000026,063966578213,NRE,USD,Dormant,2010-07-27,6367198.49,6.0,AURANGABAD,BIHAR,2026-07-25 05:50:27.829960,,Enterprise System
ACC00003959,CUST00000303,BR00000032,BR00000032,684123911662,Savings,INR,Active,2016-03-07,261288.89,2.92,GONDIA,MAHARASHTRA,2026-07-25 05:50:27.829960,,Enterprise System
ACC00003960,CUST00000648,BR00000018,BR00000018,004667359327,Savings,INR,Active,2010-06-10,119263.46,2.53,ALAPPUZHA,KERALA,2026-07-25 05:50:27.830971,,Enterprise System
ACC00003961,CUST00002239,BR00000035,BR00000035,738536909755,Savings,INR,Active,2010-03-06,331863.36,2.78,PANCH MAHALS,GUJARAT,2026-07-25 05:50:27.830971,,Enterprise System
